"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.42979010995148,1.86575786068911,1.01494923326075
"S3",4.43833377393467,5.16504125070913,3.93660918416852
"S4",4.67283239732566,5.43483175138137,4.12241274215146
"S5",5.04748993721469,5.91610347270297,4.45684914393738
"S6",5.47349593311465,6.39499213118014,4.88460246162762
"S7",5.75316322844115,6.7376431630152,5.08545006480595
"S8",6.53756915387103,7.61980385167248,5.81681850725955
"S9",8.28961846668634,9.60125904998639,7.46537841865944
"S10",9.33089727472814,10.8127184231845,8.34718489622103
