"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.70983919277377,2.16184269922539,1.4107787301551
"S3",4.25423522504676,5.04184213045232,3.77675703317728
"S4",4.40655925705429,5.25848469244254,3.87069100204858
"S5",4.50256618593467,5.37841038588974,3.96580675193857
"S6",4.6379726296208,5.51663985474098,4.09092647630188
"S7",4.60987438619613,5.49598700457548,4.06298015305514
"S8",5.11706339479126,6.12236457590338,4.49082672603366
"S9",6.76788422604626,7.99096965611407,6.02289604063469
"S10",8.67503124354044,10.2870093489956,7.70752808851388
