"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.75703768662646,2.17662549797549,1.45403411312759
"S3",3.30557068388785,3.90108515157623,2.91564600032464
"S4",4.22863190370203,4.97638991327437,3.79334049298464
"S5",5.60839586078574,6.5169222854946,5.05741347283756
"S6",6.79077288223579,7.85472324241772,6.15462571123192
"S7",7.37058247688712,8.51347864548916,6.66339081040033
"S8",7.8963942424828,9.12359520229177,7.13311142263931
"S9",8.74423833669394,10.0758217240552,7.93986049674758
"S10",9.7179113001538,11.2310721120875,8.81739376024084
