"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.61290535797079,3.38558015527557,2.14324975261184
"S3",3.99414538594895,4.95457781270937,3.43410298975234
"S4",6.26965467657526,7.63336127556934,5.45246458147047
"S5",7.75564940079919,9.37531162241011,6.74750101579586
"S6",8.45719201310524,10.1551327750707,7.40457337203704
"S7",9.03777148215722,10.859182759523,7.92743617790689
"S8",9.34340427296408,11.2156630023563,8.17079652306233
"S9",9.63172833415779,11.5719747049613,8.39200185970354
"S10",9.95931580256913,11.9406196540216,8.69146370924997
