"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.819768729978417,1.79974204922567,0.160905321047523
"S3",0.797916226383913,1.16842506224464,-2.73922069382929
"S4",9.81917707214737,9.0909068579145,7.02105052920187
"S5",10.288829950574,9.75357967469341,7.39927878466126
"S6",10.4413922237215,9.97996877370697,7.47152627355418
"S7",10.5740734049108,10.0771071563209,7.57693587358322
"S8",10.9302938000341,10.5299858271544,7.87121288754121
"S9",11.1695724046526,10.8149685478039,8.04807457182677
"S10",11.2716363765805,10.9412849098617,8.01765667998661
