"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.54092705677919,2.11836860557922,1.0396754781383
"S3",2.96386079486217,3.76406064620434,2.37382386970383
"S4",5.89412239874302,7.20940266533272,5.05793538653659
"S5",6.95441512201849,8.49143306787329,6.00770555014863
"S6",7.4445170368704,9.03233564103564,6.41215555777753
"S7",7.84058964593404,9.5181455377143,6.76144921146802
"S8",8.45924131913088,10.2910729451078,7.33409347715185
"S9",8.80347462589247,10.7043042789684,7.65698563619821
"S10",9.3978827467715,11.3926825195025,8.15109850201051
