"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.92674232682165,2.37169132160552,1.61950045886762
"S3",3.06357672540909,3.74207078017692,2.66082842095704
"S4",4.0224716919271,4.88369928670653,3.5055012760494
"S5",5.18336314033534,6.2975751691436,4.55427444536075
"S6",8.15673179747673,9.85803921754686,7.23486721773238
"S7",8.81337602406295,10.6234292464624,7.83175972462266
"S8",9.19925313851918,11.0955152515151,8.20940944544697
"S9",9.20177803793365,11.0841153206294,8.13490962080858
"S10",9.25182350045828,11.2676228040642,8.16693021677184
