"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.50041160916811,3.14071520488744,2.10556063628357
"S3",3.87850350599926,4.71192555215739,3.39695105689477
"S4",5.5900855108445,6.73996708172174,4.94533060970578
"S5",7.03116236685629,8.43147831296297,6.25227564596192
"S6",7.63563492742422,9.17322866410728,6.77885319036776
"S7",8.21987032429631,9.84798992534769,7.30760978909537
"S8",8.50584642343652,10.1995613329383,7.56005533066786
"S9",8.72007277312522,10.4869247593168,7.70433889916719
"S10",8.74989137833619,10.5956336762188,7.6972633005363
