"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.12857997654324,1.70202473053691,0.656541818107793
"S3",2.39060146980254,3.14841779652678,1.85541480462343
"S4",5.05402949010384,6.24987719823192,4.33034743367421
"S5",5.88261633523961,7.3145875811977,5.06369686967674
"S6",6.38608813531884,7.8639303744026,5.50498387024795
"S7",6.80646604775608,8.39932970550661,5.86037387622252
"S8",7.21763370863345,8.83865700444212,6.21925415460953
"S9",7.49558859724694,9.1723131629103,6.45917239512559
"S10",7.73038306551135,9.47094672792376,6.61776824143758
