"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.67831917970836,2.34958748358456,1.21439889187768
"S3",-4.19863961116174,-0.700167224764188,-3.0010203376013
"S4",10.9443612059553,10.1390560155953,7.96392102916835
"S5",11.3604705568845,10.7207586060949,8.2004539720046
"S6",11.7177916346093,11.2109458629237,8.49804284446296
"S7",11.9551387142831,11.5560552724896,8.66735047765021
"S8",12.1582636397491,11.8003905141966,8.81434816959042
"S9",12.3850764612028,12.090815290553,8.97350705003639
"S10",12.576157788677,12.4765170757355,8.99781515804848
