"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.46329512253567,1.92061218900141,1.08319483131647
"S3",4.54132628798838,5.32500013750987,4.09193636483002
"S4",4.74225690925522,5.54449622972285,4.26364988638099
"S5",5.08456749125434,5.97064984730402,4.57070018605801
"S6",5.42004883453372,6.34808447880588,4.88451933575087
"S7",5.81992045264963,6.8402713241004,5.23412422497022
"S8",6.6879903859134,7.78273510532246,6.05131107540461
"S9",8.35206141625722,9.66873652187232,7.59716388256267
"S10",9.44816721573897,10.9757207558335,8.55728935934297
