"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.46678320475402,1.95979338538329,1.05721682620881
"S3",4.7531203966083,5.52927299581452,4.2510312207107
"S4",5.00612220736243,5.82477305864944,4.47673683020032
"S5",5.42288787012202,6.30913843013476,4.85260895586496
"S6",5.71106893911138,6.65101984986526,5.11205822367173
"S7",6.39272775203587,7.42757677415379,5.75626354194635
"S8",7.18110022647863,8.35577406528888,6.45690209313326
"S9",9.08175729326265,10.4323710392538,8.20190936563809
"S10",10.3125769471428,11.9295280649695,9.27944917280267
