"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.46290684762665,1.96110120862605,1.10765703336744
"S3",4.45336286527114,5.25877221680749,3.96112609884273
"S4",4.77066606693538,5.62440736987968,4.2512307364948
"S5",5.13762477517058,6.06178767582256,4.57561124648718
"S6",5.59031681150822,6.56832877670881,4.98106648951345
"S7",6.0000749325273,7.05335932518219,5.3422419755031
"S8",6.77277408797564,7.91243758254631,6.04870755085145
"S9",8.46777545335073,9.86431099844533,7.60627052167001
"S10",9.84710960762112,11.5335650844686,8.8310501038705
