"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.84668524866128,3.36168368091202,2.5198981654078
"S3",3.92908199260996,4.59318916497654,3.51308711502904
"S4",4.76282439999284,5.56801729027476,4.29876508536097
"S5",5.40741596990698,6.32075504536187,4.83607562302284
"S6",7.02275029540581,8.20256646062796,6.36164859082041
"S7",7.95164696444045,9.27831771072015,7.20772816261956
"S8",8.31393111024456,9.67685687926475,7.4978425513369
"S9",8.73775637664812,10.2041079049021,7.85120189279773
"S10",9.48997475328501,11.0832565661344,8.56131832928898
