"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.26761025814877,1.70467020449373,0.937078775571557
"S3",3.85924702311129,4.62007466945554,3.43712897394299
"S4",3.89921246595232,4.66627497669555,3.46391641823148
"S5",4.08970902211944,4.89758328133617,3.63459739361526
"S6",4.30494559191588,5.17449074298026,3.83756796873656
"S7",4.41197923420869,5.2908766225672,3.93010180346429
"S8",4.79955598399537,5.72993194859624,4.25877229656111
"S9",6.21804380866889,7.41381411398015,5.60440748793902
"S10",8.18525012393306,9.68787389534663,7.36128401421139
