"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.33367243444989,1.91349654967153,0.904434036591677
"S3",2.25324187006898,2.95633543590387,1.7754051766269
"S4",4.55613625654089,5.65863404127499,3.8561824561717
"S5",5.49287473885998,6.74069415323499,4.68793608126908
"S6",5.75507627956965,7.00560225058128,4.89591574168038
"S7",6.02364318757897,7.37123140256932,5.14393169216079
"S8",6.43673120867669,7.88255310014729,5.50645734268982
"S9",6.61622454536872,8.09145504229119,5.66904771616012
"S10",6.83942775112872,8.4336433457995,5.78565595661862
