"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.98780213381922,2.54135699052881,1.66718633065262
"S3",3.09459587340176,3.87734042393339,2.68178722996344
"S4",4.34752235610749,5.44294063618358,3.80725701833256
"S5",5.47541696517714,6.84506787982389,4.82657463482383
"S6",8.57213943900335,10.6796790194048,7.60622126398885
"S7",9.1531181898789,11.3102807998319,8.12658472814046
"S8",9.35920329155138,11.5350975154388,8.29149925611036
"S9",9.68862704181556,12.0212051294923,8.51633987485451
"S10",9.98671297909113,12.3564163998505,8.72561147056411
