"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.36414960434929,3.99392408037089,2.98393590956554
"S3",4.6037410500288,5.4056369935621,4.11728540937723
"S4",5.61028489327337,6.53787393950887,5.03197577565474
"S5",6.29126304707468,7.30356507844463,5.63531572439687
"S6",6.98565300557315,8.0652914516409,6.32237769815382
"S7",7.66185577623886,8.88395828446225,6.95563608747886
"S8",8.26689246557056,9.5294935133193,7.50899209568191
"S9",8.63212226330492,9.9674443528776,7.86289732819149
"S10",9.14051578142866,10.5615175100221,8.27858050977949
