"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.84830022222631,3.62362419090014,2.36788047475785
"S3",4.36933637014648,5.40568030569215,3.79897613286024
"S4",6.54584132014338,8.00525216529678,5.69612222456373
"S5",8.13366479669049,9.89553040259964,7.17246746521127
"S6",8.92044107060821,10.834702838659,7.84046867376056
"S7",9.52970759654487,11.5437465815406,8.39606232991521
"S8",9.87856901091654,11.9740964165856,8.71224001439221
"S9",10.2581311436108,12.3818347515411,9.03434190259046
"S10",10.4773873793625,12.7077405662573,9.19755940206256
