"","pscale","high_boot","low_boot"
"",0,0,0
"S2",0.524548963905532,1.27873638625381,0.00337237383787355
"S3",0.524697415103019,1.1136796165686,-2.07470335465307
"S4",9.43341358195799,8.47220429450086,6.7966469687374
"S5",9.91800288398372,8.99754543977737,7.07531383367735
"S6",10.0623008263117,9.24921062121422,7.16461486091261
"S7",10.3092495936328,9.51437986477708,7.36875843659295
"S8",10.5512259072881,9.78683428767134,7.56042923735594
"S9",10.741710684481,10.0148240294583,7.67682643301355
"S10",10.7110111290438,10.076484039093,7.55083273262492
