"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.87932459173444,2.39059708043144,1.54263137917436
"S3",4.57928205667547,5.47592757502289,4.11055744015338
"S4",4.77689581353095,5.69033332749218,4.26449025883316
"S5",4.89852374685248,5.862220391663,4.38350551674057
"S6",5.20729061496892,6.21023061959076,4.6443359495869
"S7",4.9574619552019,5.91823725124364,4.41197725875493
"S8",5.79576478707867,6.90786637586527,5.1693978368218
"S9",7.38370429067387,8.74381160916361,6.6019711287564
"S10",9.68401805074764,11.4624142998726,8.69597730916313
