"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.87295354171995,3.70140648979014,2.35786774418739
"S3",4.69126798303562,5.73977285399145,4.08986386111454
"S4",6.95418631710451,8.43382439683346,6.14240909090206
"S5",8.63120327840642,10.3584924263498,7.64839906807018
"S6",9.46435937066195,11.3416782124515,8.44092849870455
"S7",10.0548081561065,12.0055590128124,8.94453946934825
"S8",10.3590372702529,12.3751311716432,9.21520528654098
"S9",10.687564767624,12.8670759014771,9.52904814052196
"S10",10.9633816395054,13.2573660280287,9.75061522144698
