"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.08973824864877,1.67702071771651,0.513984974229177
"S3",0.897924931752932,1.1014009729538,-3.46145909627092
"S4",9.79279528496354,8.83135628589536,7.00155200053675
"S5",10.0655072017896,9.29036548697461,7.13103333643425
"S6",10.1703904739383,9.44503969969033,7.14564620824844
"S7",10.5069064921107,9.83216660125512,7.44404054647717
"S8",10.7051008259984,10.1007300658907,7.60154852979033
"S9",10.9032843194129,10.3725366339435,7.73055758909651
"S10",10.8759709214232,10.4297189890599,7.56962498930442
