"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.03053928163147,3.78215927942775,2.52869849306065
"S3",4.51800512673868,5.4708361019456,3.94554538767321
"S4",6.66086026313232,8.04602921253962,5.86765777672246
"S5",8.15201846526287,9.83460328592865,7.18949654573195
"S6",9.14845866768586,10.9827216855655,8.11914981036127
"S7",9.60730662906663,11.4705800864614,8.51679051886403
"S8",9.92386605433143,11.8497821088318,8.81079884839599
"S9",10.2463698239134,12.2289185782838,9.09817745810549
"S10",10.7108699890455,12.8213433306137,9.49591023866492
