"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.90444088156497,2.43718123497382,1.58732399130124
"S3",2.90937558584266,3.63922530395935,2.49915032389408
"S4",4.0033481914486,4.99615064499318,3.48729980874842
"S5",5.23926272444496,6.48581725682713,4.60638615059626
"S6",7.87682960605265,9.66572269982973,6.99259655494681
"S7",8.70995187992749,10.6648387119737,7.74150015461355
"S8",8.97996920323391,10.9444104806693,7.93372177870726
"S9",9.12209380475226,11.2087298063722,8.03985485625698
"S10",9.28623113095659,11.3868684166436,8.12133880660004
