"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.32687796784138,1.74012358190546,0.955405601105089
"S3",4.22386650234696,4.93531024156547,3.77362265030388
"S4",4.43330382027972,5.20428622532097,3.93146027051476
"S5",4.79665190630745,5.61608486455698,4.26824911683807
"S6",5.04213839891441,5.91542934465943,4.49588881273376
"S7",5.41395267803856,6.36449735981271,4.84288861918968
"S8",6.24070122430343,7.32375857349868,5.58385130278629
"S9",7.99659184515177,9.37473696276684,7.18979999055191
"S10",8.89066347648639,10.4068425592366,8.0225508106707
