"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.57783931389962,2.05852012747294,1.18605000663757
"S3",4.86615675014397,5.76237690371387,4.32812720689736
"S4",5.11131192975669,6.02793206375157,4.53292313699376
"S5",5.48956547374301,6.50234367244608,4.89257331471834
"S6",5.88588105846696,6.96489905501134,5.26156990166679
"S7",6.40503200898289,7.58435074208798,5.7378653541204
"S8",7.23375264898104,8.54732624520283,6.47489170709176
"S9",9.14883804543708,10.789841502963,8.219815983608
"S10",10.4942563877723,12.3597475057236,9.42761822092793
