"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.33719679582466,3.90268608817144,2.9322791080374
"S3",4.60928750877016,5.3342516550104,4.12325244241777
"S4",5.68396407435843,6.55541559394084,5.08553035823078
"S5",6.4104628482808,7.39467572008448,5.76440814477012
"S6",7.20120145601247,8.2855474754693,6.48888070279055
"S7",7.82590248303485,9.02348695811567,7.05003632272667
"S8",8.39768230082715,9.62381887784128,7.60807321870711
"S9",8.94752914372878,10.3617786133068,8.08030079527686
"S10",9.40100224010207,10.8244202042152,8.43310154397431
