"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.42689642342532,3.05145446741369,1.99140360204302
"S3",3.75029055125118,4.53199799206067,3.23603470634862
"S4",5.67524142325748,6.79705370165065,4.94896407234094
"S5",7.03825672907112,8.40769279476543,6.2224485313369
"S6",7.87060503126715,9.39204655612419,6.99798738524412
"S7",8.31758362821059,9.91654703687444,7.31948795511215
"S8",8.59127598081802,10.2212452403708,7.56494613543271
"S9",9.09015934478965,10.8039778410583,8.02364848931661
"S10",9.11044599898641,10.9705107082391,7.9673550074953
