"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.8036192074148,2.31676313887903,1.44504445699924
"S3",4.60945646754485,5.55591685540927,4.07862516055537
"S4",4.85141546689286,5.82302716265069,4.30864436748382
"S5",4.96225098367385,5.98264412024309,4.37674859655831
"S6",5.04469661886092,6.05932631700138,4.4396736197186
"S7",5.28589192781448,6.38493569619766,4.64762387966181
"S8",5.62595279913857,6.79551828554905,4.9356413911564
"S9",7.279942790966,8.68949170998405,6.44804411160515
"S10",9.42888633493302,11.2981832769908,8.37371549924791
