"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.7552750111828,8.21027183339412,3.05101141142923
"S3",4.7128686442082,9.12590009240296,3.99697133713092
"S4",8.59087861384055,17.3632908632899,7.42748518525081
"S5",9.01954461638025,17.8719369318358,7.76789558166516
"S6",9.56340983529372,18.4900564564648,8.26816271361155
"S7",9.96804803500249,18.9090650712717,8.60113496365846
"S8",10.3606321022869,19.3137973187579,9.00863208441117
"S9",10.6934567570754,19.7899998655475,9.28979661882179
"S10",11.1867580517408,20.3362881292826,9.71169819564033
