"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.28967389017822,1.75658298339749,0.882555928822721
"S3",4.39737601882053,5.20975068140896,3.92531945845823
"S4",4.65599819147167,5.56320022933702,4.13469248182423
"S5",5.04101534688705,5.97835735315299,4.49946827661559
"S6",5.51837162866115,6.56372114082647,4.91942988905496
"S7",5.86640197875619,6.9509004851882,5.25710498982913
"S8",6.63920443385916,7.92037533539571,5.96189727149102
"S9",8.40358330843243,9.92378378058319,7.60933527767427
"S10",9.58699876602133,11.3408387416458,8.66383244321139
