"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.75021562870144,2.22995024331311,1.41076024395821
"S3",4.25987437077071,5.08497610531804,3.75633157948449
"S4",4.38958421055748,5.2660931859532,3.88587460633878
"S5",4.49036532321422,5.37023768290662,3.94208938649804
"S6",4.48075959882429,5.32695491315445,3.94981780748133
"S7",4.58101164511591,5.51691246522767,4.02811334315533
"S8",4.96424644971696,5.92932372678892,4.37684354844765
"S9",6.64021419647354,7.91832275270905,5.90468081059411
"S10",8.78430851732912,10.4174752736016,7.82846064842879
