"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.43071169287587,1.79948677514301,1.13925245944348
"S3",3.73648727277954,4.38766121278369,3.33549960118384
"S4",3.83346436122248,4.52085371388669,3.40743013288709
"S5",3.94192648659037,4.6591608289183,3.49683472330776
"S6",4.02691231889002,4.76351611534776,3.56451811752473
"S7",4.2206818232059,4.9781411971931,3.72641676886446
"S8",4.44991293695129,5.27078043421599,3.91635175918013
"S9",5.87802528665904,6.92079079728289,5.26042713722355
"S10",7.57535805955759,8.93998938720487,6.75513855020576
