"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.67443434182463,2.09997401514066,1.36697178883077
"S3",4.14342497381548,4.89380087254634,3.71264737858279
"S4",4.31535680120887,5.13230580909365,3.83514745551629
"S5",4.54552258619751,5.43080881670223,4.06641949061176
"S6",4.6648507692587,5.55134913769277,4.14939667096437
"S7",4.73371349411514,5.67756021353353,4.19835044100329
"S8",5.1775685564521,6.16436756054012,4.59191095370891
"S9",6.60011695136442,7.82016507790353,5.92324946537836
"S10",8.68292078604242,10.2529660057796,7.78897755393012
