"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.65603103557171,3.38004036840536,2.16475029201418
"S3",4.08303451469266,5.05050786450938,3.50971852629557
"S4",6.03832173280232,7.39384155384169,5.18290253637493
"S5",7.6586275476003,9.29390074604873,6.66184691820996
"S6",8.11924071608177,9.85747692482619,7.06291408539055
"S7",8.77339210106495,10.6612589777972,7.69359815530576
"S8",9.07773915724809,10.9750078105643,7.96359980553499
"S9",9.3582146663865,11.3292902027533,8.14196300736312
"S10",9.48474601988988,11.5958137267803,8.20863967162057
