"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.17619821646373,4.00166796619656,2.62518438484994
"S3",4.36280624621735,5.34988970592046,3.78614208838546
"S4",7.51781519417756,9.08898183548677,6.68224340674749
"S5",7.99071737164557,9.68007369537441,7.04760419035157
"S6",8.41522881437968,10.2343728234819,7.46827168142002
"S7",8.81912481070976,10.7186497388726,7.80315179243865
"S8",9.36859019939404,11.3183719761391,8.31649399490349
"S9",9.74466304070623,11.8313445894424,8.60357272493846
"S10",10.1262308461229,12.2543974425785,8.96397381371474
