"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.4030723557308,1.85677708913811,1.03145053892999
"S3",4.21424296242757,4.9620319354372,3.75883460695377
"S4",4.49151392993257,5.29106503290764,4.01256345392098
"S5",4.83206379513493,5.66609483474685,4.30296687326962
"S6",5.27577832650018,6.18735431374111,4.72569557994098
"S7",5.65970814917855,6.68873625430819,5.04624460751215
"S8",6.28807157361954,7.39216432438425,5.61209967780765
"S9",7.84754571927621,9.15347227997773,7.07094113320148
"S10",9.1186024097713,10.5743057940691,8.25713537744348
