"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.93362351325908,7.49420138115636,0.346853991393581
"S3",11.0256257929453,9.57015636625939,-1.48282521268723
"S4",23.5508818379287,20.3867862676046,7.46513151753039
"S5",24.2861331044153,21.1054055758095,8.10943233083754
"S6",24.5412174022249,21.2965010621707,8.25676203639011
"S7",24.8542272318154,21.6114245858327,8.55626258440358
"S8",25.054395070613,21.8712036790428,8.66166943873796
"S9",25.1598962504491,21.9913257271661,8.76284335287651
"S10",25.2974315795684,22.1258787577525,8.80242218299092
