trial	context	image.fname	r	start_idx	match_lum
76	light	stimuli/sub1/matching/76_light_0.82	0.820000	0.304059	0.304059
77	plain	stimuli/sub1/matching/77_plain_0.11	0.110000	0.479026	0.035026
78	plain	stimuli/sub1/matching/78_plain_1.05	1.050000	0.961035	0.381035
79	plain	stimuli/sub1/matching/79_plain_1.29	1.290000	0.256050	0.456050
80	light	stimuli/sub1/matching/80_light_1.29	1.290000	0.994787	0.494787
81	plain	stimuli/sub1/matching/81_plain_0.19	0.190000	0.924723	0.064723
82	plain	stimuli/sub1/matching/82_plain_1.67	1.670000	0.997134	0.577134
83	light	stimuli/sub1/matching/83_light_0.19	0.190000	0.751579	0.073579
84	light	stimuli/sub1/matching/84_light_0.31	0.310000	0.752047	0.086047
85	light	stimuli/sub1/matching/85_light_1.05	1.050000	0.896902	0.336902
86	dark	stimuli/sub1/matching/86_dark_1.29	1.290000	0.878436	0.378436
87	dark	stimuli/sub1/matching/87_dark_1.05	1.050000	0.486134	0.386134
88	light	stimuli/sub1/matching/88_light_1.50	1.500000	0.060613	0.460613
89	plain	stimuli/sub1/matching/89_plain_0.19	0.190000	0.040381	0.060381
90	plain	stimuli/sub1/matching/90_plain_0.82	0.820000	0.095601	0.195601
91	dark	stimuli/sub1/matching/91_dark_0.63	0.630000	0.735228	0.135228
92	dark	stimuli/sub1/matching/92_dark_0.31	0.310000	0.710016	0.090016
93	dark	stimuli/sub1/matching/93_dark_0.19	0.190000	0.956750	0.070750
94	plain	stimuli/sub1/matching/94_plain_0.11	0.110000	0.863441	0.043441
95	plain	stimuli/sub1/matching/95_plain_0.31	0.310000	0.659664	0.139664
96	light	stimuli/sub1/matching/96_light_0.31	0.310000	0.934415	0.174415
97	dark	stimuli/sub1/matching/97_dark_0.46	0.460000	0.596918	0.100918
98	light	stimuli/sub1/matching/98_light_0.63	0.630000	0.947548	0.267548
99	plain	stimuli/sub1/matching/99_plain_0.82	0.820000	0.478704	0.318704
100	plain	stimuli/sub1/matching/100_plain_0.31	0.310000	0.435638	0.095638
101	light	stimuli/sub1/matching/101_light_0.31	0.310000	0.436621	0.116621
102	light	stimuli/sub1/matching/102_light_0.63	0.630000	0.192024	0.202024
103	dark	stimuli/sub1/matching/103_dark_1.67	1.670000	0.258622	0.438622
104	plain	stimuli/sub1/matching/104_plain_1.29	1.290000	0.291949	0.411949
105	dark	stimuli/sub1/matching/105_dark_0.46	0.460000	0.804152	0.204152
106	plain	stimuli/sub1/matching/106_plain_0.31	0.310000	0.784599	0.104599
107	dark	stimuli/sub1/matching/107_dark_1.67	1.670000	0.299988	0.419988
108	light	stimuli/sub1/matching/108_light_1.05	1.050000	0.316954	0.376954
109	plain	stimuli/sub1/matching/109_plain_0.19	0.190000	0.368443	0.068443
110	plain	stimuli/sub1/matching/110_plain_0.11	0.110000	0.248612	0.048612
111	light	stimuli/sub1/matching/111_light_1.50	1.500000	0.040769	0.520769
112	plain	stimuli/sub1/matching/112_plain_1.50	1.500000	0.197433	0.637433
113	light	stimuli/sub1/matching/113_light_1.50	1.500000	0.286794	0.466794
114	dark	stimuli/sub1/matching/114_dark_1.50	1.500000	0.084427	0.444427
115	light	stimuli/sub1/matching/115_light_0.11	0.110000	0.269646	0.069646
116	dark	stimuli/sub1/matching/116_dark_0.19	0.190000	0.093765	0.093765
117	plain	stimuli/sub1/matching/117_plain_0.82	0.820000	0.206961	0.286961
118	dark	stimuli/sub1/matching/118_dark_1.05	1.050000	0.279316	0.319316
119	plain	stimuli/sub1/matching/119_plain_0.31	0.310000	0.530699	0.090699
120	light	stimuli/sub1/matching/120_light_1.67	1.670000	0.778623	0.538623
121	light	stimuli/sub1/matching/121_light_0.31	0.310000	0.273874	0.113874
122	dark	stimuli/sub1/matching/122_dark_0.31	0.310000	0.565372	0.105372
123	dark	stimuli/sub1/matching/123_dark_0.11	0.110000	0.525350	0.041350
124	plain	stimuli/sub1/matching/124_plain_1.05	1.050000	0.713623	0.293623
125	light	stimuli/sub1/matching/125_light_1.05	1.050000	0.326339	0.246339
126	dark	stimuli/sub1/matching/126_dark_1.50	1.500000	0.609177	0.429177
127	dark	stimuli/sub1/matching/127_dark_0.19	0.190000	0.773444	0.053444
128	light	stimuli/sub1/matching/128_light_0.46	0.460000	0.550677	0.190677
129	dark	stimuli/sub1/matching/129_dark_1.29	1.290000	0.403802	0.403802
130	plain	stimuli/sub1/matching/130_plain_0.46	0.460000	0.407915	0.127915
131	plain	stimuli/sub1/matching/131_plain_0.63	0.630000	0.649077	0.269077
132	light	stimuli/sub1/matching/132_light_0.19	0.190000	0.845643	0.045643
133	dark	stimuli/sub1/matching/133_dark_0.11	0.110000	0.553537	0.033537
134	light	stimuli/sub1/matching/134_light_1.29	1.290000	0.332561	0.412561
135	dark	stimuli/sub1/matching/135_dark_0.11	0.110000	0.942571	0.040571
136	plain	stimuli/sub1/matching/136_plain_1.67	1.670000	0.325172	0.685172
137	plain	stimuli/sub1/matching/137_plain_0.63	0.630000	0.783893	0.323893
138	dark	stimuli/sub1/matching/138_dark_0.82	0.820000	0.504637	0.344637
139	plain	stimuli/sub1/matching/139_plain_1.29	1.290000	0.488904	0.508904
140	plain	stimuli/sub1/matching/140_plain_1.05	1.050000	0.616059	0.296059
141	plain	stimuli/sub1/matching/141_plain_0.11	0.110000	0.530971	0.036971
142	plain	stimuli/sub1/matching/142_plain_0.63	0.630000	0.799704	0.359704
143	dark	stimuli/sub1/matching/143_dark_1.29	1.290000	0.687050	0.367050
144	dark	stimuli/sub1/matching/144_dark_0.11	0.110000	0.140162	0.040162
145	plain	stimuli/sub1/matching/145_plain_0.11	0.110000	0.459771	0.033771
146	dark	stimuli/sub1/matching/146_dark_0.46	0.460000	0.625309	0.205309
147	light	stimuli/sub1/matching/147_light_1.67	1.670000	0.696931	0.536931
148	light	stimuli/sub1/matching/148_light_1.67	1.670000	0.464585	0.504585
149	plain	stimuli/sub1/matching/149_plain_0.82	0.820000	0.164359	0.284359
