trial	context	image.fname	r	start_idx	match_lum
113	light	stimuli/sub6/matching/113_light_0.82	0.820000	0.802948	0.224948
114	light	stimuli/sub6/matching/114_light_0.63	0.630000	0.592433	0.232433
115	dark	stimuli/sub6/matching/115_dark_0.31	0.310000	0.856907	0.186907
116	dark	stimuli/sub6/matching/116_dark_0.31	0.310000	0.374266	0.170266
117	light	stimuli/sub6/matching/117_light_0.19	0.190000	0.792387	0.084387
118	light	stimuli/sub6/matching/118_light_1.29	1.290000	0.179319	0.293319
119	plain	stimuli/sub6/matching/119_plain_0.11	0.110000	0.885950	0.083950
120	dark	stimuli/sub6/matching/120_dark_0.46	0.460000	0.608603	0.208603
121	light	stimuli/sub6/matching/121_light_1.50	1.500000	0.884090	0.564090
122	plain	stimuli/sub6/matching/122_plain_1.29	1.290000	0.247196	0.367196
123	plain	stimuli/sub6/matching/123_plain_0.31	0.310000	0.247994	0.247994
124	plain	stimuli/sub6/matching/124_plain_1.50	1.500000	0.126925	0.386925
125	light	stimuli/sub6/matching/125_light_1.29	1.290000	0.944496	0.424496
126	plain	stimuli/sub6/matching/126_plain_0.11	0.110000	0.326851	0.058851
127	light	stimuli/sub6/matching/127_light_0.63	0.630000	0.837987	0.225987
128	light	stimuli/sub6/matching/128_light_1.67	1.670000	0.349317	0.373317
129	dark	stimuli/sub6/matching/129_dark_0.82	0.820000	0.943181	0.207181
130	light	stimuli/sub6/matching/130_light_0.82	0.820000	0.804712	0.264712
131	light	stimuli/sub6/matching/131_light_0.63	0.630000	0.375423	0.215423
132	dark	stimuli/sub6/matching/132_dark_0.19	0.190000	0.081011	0.081011
133	dark	stimuli/sub6/matching/133_dark_0.19	0.190000	0.308119	0.108119
134	plain	stimuli/sub6/matching/134_plain_0.19	0.190000	0.005000	0.100000
135	light	stimuli/sub6/matching/135_light_1.67	1.670000	0.714082	0.414082
136	plain	stimuli/sub6/matching/136_plain_0.31	0.310000	0.839256	0.165256
137	plain	stimuli/sub6/matching/137_plain_1.05	1.050000	0.008625	0.436625
138	plain	stimuli/sub6/matching/138_plain_0.63	0.630000	0.676525	0.276525
139	plain	stimuli/sub6/matching/139_plain_1.29	1.290000	0.594025	0.382025
140	plain	stimuli/sub6/matching/140_plain_1.50	1.500000	0.363312	0.379312
141	light	stimuli/sub6/matching/141_light_1.67	1.670000	0.236752	0.376752
142	dark	stimuli/sub6/matching/142_dark_0.46	0.460000	0.064344	0.164344
143	dark	stimuli/sub6/matching/143_dark_1.29	1.290000	0.743869	0.495869
144	plain	stimuli/sub6/matching/144_plain_0.31	0.310000	0.015289	0.141289
145	dark	stimuli/sub6/matching/145_dark_1.67	1.670000	0.235557	0.305557
146	dark	stimuli/sub6/matching/146_dark_1.67	1.670000	0.246567	0.286567
147	dark	stimuli/sub6/matching/147_dark_1.67	1.670000	0.530042	0.470042
148	dark	stimuli/sub6/matching/148_dark_0.19	0.190000	0.295325	0.095325
149	light	stimuli/sub6/matching/149_light_1.67	1.670000	0.170514	0.410514
150	light	stimuli/sub6/matching/150_light_1.67	1.670000	0.218003	0.418003
151	light	stimuli/sub6/matching/151_light_0.11	0.110000	0.713001	0.073001
152	dark	stimuli/sub6/matching/152_dark_0.82	0.820000	0.890553	0.290553
153	dark	stimuli/sub6/matching/153_dark_1.05	1.050000	0.122570	0.242570
154	plain	stimuli/sub6/matching/154_plain_1.05	1.050000	0.829338	0.509338
155	light	stimuli/sub6/matching/155_light_0.46	0.460000	0.761342	0.281342
156	plain	stimuli/sub6/matching/156_plain_0.46	0.460000	0.908383	0.288383
157	plain	stimuli/sub6/matching/157_plain_1.29	1.290000	0.318575	0.458575
158	plain	stimuli/sub6/matching/158_plain_0.19	0.190000	0.761258	0.081258
159	light	stimuli/sub6/matching/159_light_0.19	0.190000	0.028499	0.108499
160	dark	stimuli/sub6/matching/160_dark_1.67	1.670000	0.856927	0.476927
161	plain	stimuli/sub6/matching/161_plain_0.46	0.460000	0.800077	0.220077
162	plain	stimuli/sub6/matching/162_plain_1.67	1.670000	0.668498	0.548498
163	dark	stimuli/sub6/matching/163_dark_1.29	1.290000	0.226995	0.326995
164	light	stimuli/sub6/matching/164_light_0.63	0.630000	0.534275	0.294275
165	dark	stimuli/sub6/matching/165_dark_1.05	1.050000	0.779936	0.379936
166	dark	stimuli/sub6/matching/166_dark_0.63	0.630000	0.889044	0.289044
167	light	stimuli/sub6/matching/167_light_0.11	0.110000	0.200697	0.080697
168	light	stimuli/sub6/matching/168_light_0.19	0.190000	0.599324	0.087324
169	light	stimuli/sub6/matching/169_light_1.29	1.290000	0.557118	0.397118
170	light	stimuli/sub6/matching/170_light_0.19	0.190000	0.312342	0.126342
171	light	stimuli/sub6/matching/171_light_0.11	0.110000	0.265921	0.073921
172	light	stimuli/sub6/matching/172_light_1.67	1.670000	0.429031	0.451031
173	light	stimuli/sub6/matching/173_light_1.05	1.050000	0.142386	0.308386
174	plain	stimuli/sub6/matching/174_plain_0.63	0.630000	0.387310	0.287310
175	dark	stimuli/sub6/matching/175_dark_0.63	0.630000	0.123258	0.189258
176	light	stimuli/sub6/matching/176_light_0.46	0.460000	0.324857	0.188857
177	dark	stimuli/sub6/matching/177_dark_0.46	0.460000	0.894782	0.160782
178	plain	stimuli/sub6/matching/178_plain_1.67	1.670000	0.671184	0.593184
179	plain	stimuli/sub6/matching/179_plain_1.67	1.670000	0.420227	0.520227
180	plain	stimuli/sub6/matching/180_plain_1.29	1.290000	0.874824	0.514824
181	dark	stimuli/sub6/matching/181_dark_0.11	0.110000	0.415842	0.075842
182	dark	stimuli/sub6/matching/182_dark_0.46	0.460000	0.280085	0.180085
183	light	stimuli/sub6/matching/183_light_1.50	1.500000	0.730616	0.390616
184	light	stimuli/sub6/matching/184_light_1.50	1.500000	0.102631	0.342631
185	light	stimuli/sub6/matching/185_light_1.67	1.670000	0.209468	0.309468
186	dark	stimuli/sub6/matching/186_dark_0.46	0.460000	0.903097	0.183097
187	plain	stimuli/sub6/matching/187_plain_0.46	0.460000	0.932714	0.212714
188	plain	stimuli/sub6/matching/188_plain_0.31	0.310000	0.829064	0.213064
189	plain	stimuli/sub6/matching/189_plain_1.50	1.500000	0.620922	0.540922
190	light	stimuli/sub6/matching/190_light_1.67	1.670000	0.164865	0.364865
191	plain	stimuli/sub6/matching/191_plain_1.50	1.500000	0.054309	0.394309
192	light	stimuli/sub6/matching/192_light_0.82	0.820000	0.351438	0.299438
193	plain	stimuli/sub6/matching/193_plain_1.29	1.290000	0.972786	0.512786
194	dark	stimuli/sub6/matching/194_dark_1.50	1.500000	0.269613	0.349613
195	dark	stimuli/sub6/matching/195_dark_1.29	1.290000	0.212484	0.312484
196	plain	stimuli/sub6/matching/196_plain_0.11	0.110000	0.809124	0.089124
197	dark	stimuli/sub6/matching/197_dark_0.31	0.310000	0.230523	0.136523
198	light	stimuli/sub6/matching/198_light_0.19	0.190000	0.165976	0.073976
199	plain	stimuli/sub6/matching/199_plain_0.82	0.820000	0.566678	0.228678
200	dark	stimuli/sub6/matching/200_dark_1.67	1.670000	0.576267	0.536267
201	dark	stimuli/sub6/matching/201_dark_0.46	0.460000	0.468167	0.198167
202	dark	stimuli/sub6/matching/202_dark_0.31	0.310000	0.189223	0.137223
203	light	stimuli/sub6/matching/203_light_1.50	1.500000	0.365582	0.347582
204	plain	stimuli/sub6/matching/204_plain_0.31	0.310000	0.934720	0.134720
205	plain	stimuli/sub6/matching/205_plain_1.05	1.050000	0.997328	0.457328
206	light	stimuli/sub6/matching/206_light_0.31	0.310000	0.042892	0.092892
207	light	stimuli/sub6/matching/207_light_0.19	0.190000	0.689113	0.111113
208	light	stimuli/sub6/matching/208_light_0.31	0.310000	0.838319	0.128319
209	light	stimuli/sub6/matching/209_light_0.46	0.460000	0.399727	0.197727
210	plain	stimuli/sub6/matching/210_plain_1.29	1.290000	0.184288	0.364288
211	plain	stimuli/sub6/matching/211_plain_0.82	0.820000	0.397640	0.357640
212	dark	stimuli/sub6/matching/212_dark_0.19	0.190000	0.492325	0.088325
213	light	stimuli/sub6/matching/213_light_0.31	0.310000	0.499484	0.129484
214	dark	stimuli/sub6/matching/214_dark_0.46	0.460000	0.493971	0.213971
215	plain	stimuli/sub6/matching/215_plain_0.63	0.630000	0.764244	0.280244
216	plain	stimuli/sub6/matching/216_plain_0.46	0.460000	0.993016	0.213016
217	light	stimuli/sub6/matching/217_light_0.11	0.110000	0.674415	0.076415
218	light	stimuli/sub6/matching/218_light_0.19	0.190000	0.128731	0.114731
219	light	stimuli/sub6/matching/219_light_0.63	0.630000	0.104610	0.188610
220	light	stimuli/sub6/matching/220_light_0.46	0.460000	0.307094	0.167094
221	light	stimuli/sub6/matching/221_light_0.63	0.630000	0.382576	0.204576
222	dark	stimuli/sub6/matching/222_dark_0.63	0.630000	0.951073	0.203073
223	dark	stimuli/sub6/matching/223_dark_0.63	0.630000	0.657109	0.237109
224	plain	stimuli/sub6/matching/224_plain_0.11	0.110000	0.191823	0.055823
225	plain	stimuli/sub6/matching/225_plain_1.29	1.290000	0.349086	0.389086
226	plain	stimuli/sub6/matching/226_plain_1.05	1.050000	0.564036	0.430036
227	light	stimuli/sub6/matching/227_light_0.11	0.110000	0.637849	0.126000
228	light	stimuli/sub6/matching/228_light_0.46	0.460000	0.160649	0.140649
229	dark	stimuli/sub6/matching/229_dark_1.29	1.290000	0.216603	0.296603
230	light	stimuli/sub6/matching/230_light_0.82	0.820000	0.063385	0.323385
231	light	stimuli/sub6/matching/231_light_0.11	0.110000	0.170565	0.088565
232	light	stimuli/sub6/matching/232_light_1.50	1.500000	0.063258	0.443258
233	dark	stimuli/sub6/matching/233_dark_0.63	0.630000	0.061796	0.223796
234	dark	stimuli/sub6/matching/234_dark_0.82	0.820000	0.335072	0.297072
235	light	stimuli/sub6/matching/235_light_1.29	1.290000	0.486848	0.452848
236	light	stimuli/sub6/matching/236_light_0.82	0.820000	0.564134	0.330134
237	plain	stimuli/sub6/matching/237_plain_0.11	0.110000	0.796371	0.044371
238	dark	stimuli/sub6/matching/238_dark_0.19	0.190000	0.366120	0.098120
239	plain	stimuli/sub6/matching/239_plain_0.46	0.460000	0.073227	0.181227
240	light	stimuli/sub6/matching/240_light_0.63	0.630000	0.378770	0.278770
241	dark	stimuli/sub6/matching/241_dark_1.50	1.500000	0.764845	0.404845
242	dark	stimuli/sub6/matching/242_dark_1.50	1.500000	0.986635	0.506635
243	plain	stimuli/sub6/matching/243_plain_0.82	0.820000	0.533905	0.333905
244	dark	stimuli/sub6/matching/244_dark_0.46	0.460000	0.726708	0.212708
245	plain	stimuli/sub6/matching/245_plain_1.67	1.670000	0.878945	0.546945
246	plain	stimuli/sub6/matching/246_plain_0.82	0.820000	0.141001	0.307001
247	dark	stimuli/sub6/matching/247_dark_1.29	1.290000	0.362848	0.382848
248	plain	stimuli/sub6/matching/248_plain_1.50	1.500000	0.625197	0.575197
249	plain	stimuli/sub6/matching/249_plain_1.05	1.050000	0.533277	0.533277
250	dark	stimuli/sub6/matching/250_dark_1.05	1.050000	0.640870	0.354870
251	light	stimuli/sub6/matching/251_light_0.46	0.460000	0.707028	0.155028
252	dark	stimuli/sub6/matching/252_dark_0.63	0.630000	0.330575	0.212575
253	plain	stimuli/sub6/matching/253_plain_0.82	0.820000	0.176213	0.282213
254	dark	stimuli/sub6/matching/254_dark_0.11	0.110000	0.876802	0.058802
255	dark	stimuli/sub6/matching/255_dark_0.82	0.820000	0.667953	0.239953
256	light	stimuli/sub6/matching/256_light_0.31	0.310000	0.427478	0.139478
257	plain	stimuli/sub6/matching/257_plain_0.63	0.630000	0.318731	0.220731
258	plain	stimuli/sub6/matching/258_plain_0.19	0.190000	0.066515	0.122515
259	light	stimuli/sub6/matching/259_light_0.63	0.630000	0.623245	0.237245
260	plain	stimuli/sub6/matching/260_plain_0.82	0.820000	0.273023	0.293023
261	dark	stimuli/sub6/matching/261_dark_0.11	0.110000	0.051804	0.063804
262	plain	stimuli/sub6/matching/262_plain_0.63	0.630000	0.707719	0.247719
263	dark	stimuli/sub6/matching/263_dark_1.67	1.670000	0.815409	0.499409
264	dark	stimuli/sub6/matching/264_dark_1.50	1.500000	0.095252	0.357252
265	light	stimuli/sub6/matching/265_light_0.82	0.820000	0.937179	0.374000
266	light	stimuli/sub6/matching/266_light_0.11	0.110000	0.371551	0.071551
267	plain	stimuli/sub6/matching/267_plain_0.63	0.630000	0.949232	0.349232
268	dark	stimuli/sub6/matching/268_dark_0.31	0.310000	0.632788	0.132788
269	light	stimuli/sub6/matching/269_light_0.31	0.310000	0.713605	0.153605
270	dark	stimuli/sub6/matching/270_dark_0.82	0.820000	0.517343	0.237343
271	dark	stimuli/sub6/matching/271_dark_0.63	0.630000	0.338081	0.230081
272	dark	stimuli/sub6/matching/272_dark_1.05	1.050000	0.802280	0.302280
273	light	stimuli/sub6/matching/273_light_0.82	0.820000	0.018723	0.198723
274	light	stimuli/sub6/matching/274_light_0.63	0.630000	0.982587	0.202587
275	plain	stimuli/sub6/matching/275_plain_0.46	0.460000	0.462218	0.212218
276	dark	stimuli/sub6/matching/276_dark_1.67	1.670000	0.530065	0.350065
277	light	stimuli/sub6/matching/277_light_1.29	1.290000	0.744573	0.324573
278	plain	stimuli/sub6/matching/278_plain_0.82	0.820000	0.588936	0.288936
279	light	stimuli/sub6/matching/279_light_0.19	0.190000	0.705054	0.095054
280	dark	stimuli/sub6/matching/280_dark_0.11	0.110000	0.523707	0.043707
281	plain	stimuli/sub6/matching/281_plain_1.05	1.050000	0.177699	0.257699
282	light	stimuli/sub6/matching/282_light_1.05	1.050000	0.418324	0.418324
283	plain	stimuli/sub6/matching/283_plain_0.19	0.190000	0.186906	0.066906
284	plain	stimuli/sub6/matching/284_plain_0.11	0.110000	0.900112	0.046112
285	dark	stimuli/sub6/matching/285_dark_1.67	1.670000	0.921537	0.481537
286	plain	stimuli/sub6/matching/286_plain_1.29	1.290000	0.093681	0.453681
287	plain	stimuli/sub6/matching/287_plain_1.50	1.500000	0.889180	0.609180
288	plain	stimuli/sub6/matching/288_plain_1.05	1.050000	0.895357	0.475357
289	light	stimuli/sub6/matching/289_light_0.31	0.310000	0.371771	0.131771
290	light	stimuli/sub6/matching/290_light_1.50	1.500000	0.349484	0.389484
291	dark	stimuli/sub6/matching/291_dark_1.29	1.290000	0.310647	0.350647
292	light	stimuli/sub6/matching/292_light_1.05	1.050000	0.026573	0.300000
293	light	stimuli/sub6/matching/293_light_1.29	1.290000	0.616255	0.424255
294	dark	stimuli/sub6/matching/294_dark_0.82	0.820000	0.849519	0.269519
295	plain	stimuli/sub6/matching/295_plain_1.50	1.500000	0.093576	0.493576
296	light	stimuli/sub6/matching/296_light_0.19	0.190000	0.773620	0.087620
297	plain	stimuli/sub6/matching/297_plain_0.11	0.110000	0.279387	0.061387
298	light	stimuli/sub6/matching/298_light_1.67	1.670000	0.318522	0.380522
299	dark	stimuli/sub6/matching/299_dark_1.29	1.290000	0.260554	0.292554
