trial	context	image.fname	r	start_idx	match_lum
46	dark	stimuliSR/sub2/matching/46_dark_0.63	0.630000	0.997480	0.141480
47	dark	stimuliSR/sub2/matching/47_dark_0.19	0.190000	0.586849	0.052849
48	light	stimuliSR/sub2/matching/48_light_0.11	0.110000	0.693235	0.137235
49	dark	stimuliSR/sub2/matching/49_dark_1.67	1.670000	0.314090	0.330090
50	light	stimuliSR/sub2/matching/50_light_0.82	0.820000	0.833945	0.273945
51	dark	stimuliSR/sub2/matching/51_dark_1.50	1.500000	0.826481	0.300481
52	light	stimuliSR/sub2/matching/52_light_1.67	1.670000	0.773915	0.411915
53	light	stimuliSR/sub2/matching/53_light_1.67	1.670000	0.784058	0.462058
54	light	stimuliSR/sub2/matching/54_light_0.46	0.460000	0.325340	0.205340
55	dark	stimuliSR/sub2/matching/55_dark_0.63	0.630000	0.421960	0.135960
56	light	stimuliSR/sub2/matching/56_light_0.11	0.110000	0.164629	0.116629
57	light	stimuliSR/sub2/matching/57_light_0.63	0.630000	0.977399	0.231399
58	light	stimuliSR/sub2/matching/58_light_0.19	0.190000	0.646492	0.136492
59	dark	stimuliSR/sub2/matching/59_dark_0.82	0.820000	0.417107	0.171107
60	dark	stimuliSR/sub2/matching/60_dark_1.50	1.500000	0.815773	0.383773
61	dark	stimuliSR/sub2/matching/61_dark_0.11	0.110000	0.221897	0.043897
62	light	stimuliSR/sub2/matching/62_light_1.50	1.500000	0.623058	0.433058
63	light	stimuliSR/sub2/matching/63_light_0.82	0.820000	0.450644	0.260644
64	light	stimuliSR/sub2/matching/64_light_0.82	0.820000	0.118168	0.278168
65	plain	stimuliSR/sub2/matching/65_plain_0.11	0.110000	0.524681	0.020681
66	dark	stimuliSR/sub2/matching/66_dark_1.29	1.290000	0.705792	0.305792
67	light	stimuliSR/sub2/matching/67_light_0.82	0.820000	0.224911	0.262911
68	light	stimuliSR/sub2/matching/68_light_0.11	0.110000	0.548940	0.116940
69	light	stimuliSR/sub2/matching/69_light_0.46	0.460000	0.951498	0.207498
70	plain	stimuliSR/sub2/matching/70_plain_0.19	0.190000	0.317919	0.043919
71	dark	stimuliSR/sub2/matching/71_dark_0.31	0.310000	0.222861	0.070861
72	plain	stimuliSR/sub2/matching/72_plain_0.11	0.110000	0.943735	0.025735
73	dark	stimuliSR/sub2/matching/73_dark_0.46	0.460000	0.882763	0.106763
74	dark	stimuliSR/sub2/matching/74_dark_0.63	0.630000	0.471439	0.153439
75	dark	stimuliSR/sub2/matching/75_dark_0.46	0.460000	0.910112	0.106112
76	dark	stimuliSR/sub2/matching/76_dark_1.05	1.050000	0.664018	0.294018
77	plain	stimuliSR/sub2/matching/77_plain_1.67	1.670000	0.405446	0.729446
78	dark	stimuliSR/sub2/matching/78_dark_0.82	0.820000	0.379706	0.177706
79	dark	stimuliSR/sub2/matching/79_dark_0.31	0.310000	0.356286	0.066286
80	plain	stimuliSR/sub2/matching/80_plain_1.05	1.050000	0.308124	0.536124
81	plain	stimuliSR/sub2/matching/81_plain_0.46	0.460000	0.287502	0.137502
82	plain	stimuliSR/sub2/matching/82_plain_1.29	1.290000	0.565214	0.619214
83	plain	stimuliSR/sub2/matching/83_plain_0.31	0.310000	0.055927	0.083927
84	light	stimuliSR/sub2/matching/84_light_1.50	1.500000	0.768179	0.492179
85	dark	stimuliSR/sub2/matching/85_dark_0.11	0.110000	0.785473	0.041473
86	light	stimuliSR/sub2/matching/86_light_0.11	0.110000	0.089094	0.145094
87	plain	stimuliSR/sub2/matching/87_plain_0.82	0.820000	0.769538	0.293538
88	dark	stimuliSR/sub2/matching/88_dark_0.46	0.460000	0.415112	0.105112
89	light	stimuliSR/sub2/matching/89_light_1.50	1.500000	0.778109	0.446109
90	dark	stimuliSR/sub2/matching/90_dark_0.63	0.630000	0.949264	0.137264
91	dark	stimuliSR/sub2/matching/91_dark_0.63	0.630000	0.207836	0.129836
92	dark	stimuliSR/sub2/matching/92_dark_0.19	0.190000	0.404910	0.056910
93	dark	stimuliSR/sub2/matching/93_dark_1.50	1.500000	0.916418	0.364418
94	dark	stimuliSR/sub2/matching/94_dark_1.67	1.670000	0.148291	0.396291
95	plain	stimuliSR/sub2/matching/95_plain_0.82	0.820000	0.824446	0.286446
96	dark	stimuliSR/sub2/matching/96_dark_0.11	0.110000	0.319543	0.047543
97	plain	stimuliSR/sub2/matching/97_plain_0.11	0.110000	0.527847	0.023847
98	dark	stimuliSR/sub2/matching/98_dark_1.67	1.670000	0.338040	0.330040
99	dark	stimuliSR/sub2/matching/99_dark_0.31	0.310000	0.835405	0.077405
100	dark	stimuliSR/sub2/matching/100_dark_0.63	0.630000	0.965047	0.145047
101	plain	stimuliSR/sub2/matching/101_plain_0.31	0.310000	0.739018	0.097018
102	dark	stimuliSR/sub2/matching/102_dark_1.05	1.050000	0.388012	0.292012
103	light	stimuliSR/sub2/matching/103_light_1.29	1.290000	0.374674	0.450674
104	dark	stimuliSR/sub2/matching/104_dark_0.46	0.460000	0.641316	0.109316
105	dark	stimuliSR/sub2/matching/105_dark_0.46	0.460000	0.063196	0.117196
106	plain	stimuliSR/sub2/matching/106_plain_1.05	1.050000	0.810751	0.586751
107	dark	stimuliSR/sub2/matching/107_dark_1.05	1.050000	0.121994	0.295994
108	plain	stimuliSR/sub2/matching/108_plain_0.63	0.630000	0.187437	0.225437
109	light	stimuliSR/sub2/matching/109_light_1.05	1.050000	0.084083	0.392083
110	light	stimuliSR/sub2/matching/110_light_0.63	0.630000	0.166275	0.210275
111	light	stimuliSR/sub2/matching/111_light_1.50	1.500000	0.504512	0.466512
112	light	stimuliSR/sub2/matching/112_light_0.19	0.190000	0.819299	0.143299
113	light	stimuliSR/sub2/matching/113_light_1.67	1.670000	0.186562	0.446562
114	dark	stimuliSR/sub2/matching/114_dark_1.05	1.050000	0.010083	0.288000
115	plain	stimuliSR/sub2/matching/115_plain_1.67	1.670000	0.893283	0.773283
116	light	stimuliSR/sub2/matching/116_light_0.63	0.630000	0.499207	0.245207
117	plain	stimuliSR/sub2/matching/117_plain_0.19	0.190000	0.788376	0.052376
118	plain	stimuliSR/sub2/matching/118_plain_0.31	0.310000	0.216900	0.090900
119	light	stimuliSR/sub2/matching/119_light_0.31	0.310000	0.265834	0.169834
120	plain	stimuliSR/sub2/matching/120_plain_0.11	0.110000	0.795449	0.028000
121	dark	stimuliSR/sub2/matching/121_dark_1.29	1.290000	0.714868	0.272868
122	plain	stimuliSR/sub2/matching/122_plain_0.46	0.460000	0.037554	0.153554
123	light	stimuliSR/sub2/matching/123_light_0.82	0.820000	0.479421	0.253421
124	dark	stimuliSR/sub2/matching/124_dark_0.11	0.110000	0.334576	0.046576
125	light	stimuliSR/sub2/matching/125_light_0.19	0.190000	0.994875	0.136875
126	light	stimuliSR/sub2/matching/126_light_0.31	0.310000	0.627915	0.153915
127	dark	stimuliSR/sub2/matching/127_dark_0.19	0.190000	0.655072	0.057072
128	light	stimuliSR/sub2/matching/128_light_0.63	0.630000	0.402155	0.236155
129	plain	stimuliSR/sub2/matching/129_plain_1.50	1.500000	0.772718	0.634718
130	plain	stimuliSR/sub2/matching/130_plain_1.05	1.050000	0.696755	0.582755
131	plain	stimuliSR/sub2/matching/131_plain_0.31	0.310000	0.930831	0.090831
132	light	stimuliSR/sub2/matching/132_light_0.31	0.310000	0.473897	0.151897
133	plain	stimuliSR/sub2/matching/133_plain_0.82	0.820000	0.793010	0.301010
134	light	stimuliSR/sub2/matching/134_light_0.11	0.110000	0.371023	0.115023
135	plain	stimuliSR/sub2/matching/135_plain_0.82	0.820000	0.300860	0.260860
136	dark	stimuliSR/sub2/matching/136_dark_0.19	0.190000	0.872891	0.052891
137	plain	stimuliSR/sub2/matching/137_plain_0.31	0.310000	0.248801	0.082801
138	light	stimuliSR/sub2/matching/138_light_0.31	0.310000	0.879127	0.151127
139	dark	stimuliSR/sub2/matching/139_dark_0.31	0.310000	0.082780	0.074780
140	light	stimuliSR/sub2/matching/140_light_0.82	0.820000	0.667708	0.231708
141	dark	stimuliSR/sub2/matching/141_dark_0.63	0.630000	0.418412	0.126412
142	dark	stimuliSR/sub2/matching/142_dark_0.82	0.820000	0.705646	0.161646
143	light	stimuliSR/sub2/matching/143_light_1.67	1.670000	0.524259	0.492259
144	dark	stimuliSR/sub2/matching/144_dark_0.19	0.190000	0.572116	0.048116
145	light	stimuliSR/sub2/matching/145_light_0.19	0.190000	0.866040	0.152040
146	plain	stimuliSR/sub2/matching/146_plain_0.63	0.630000	0.621549	0.197549
147	plain	stimuliSR/sub2/matching/147_plain_0.19	0.190000	0.636379	0.046379
148	plain	stimuliSR/sub2/matching/148_plain_0.63	0.630000	0.406409	0.202409
149	dark	stimuliSR/sub2/matching/149_dark_0.31	0.310000	0.925816	0.079816
150	dark	stimuliSR/sub2/matching/150_dark_0.63	0.630000	0.003240	0.132000
151	light	stimuliSR/sub2/matching/151_light_1.50	1.500000	0.023565	0.446000
152	dark	stimuliSR/sub2/matching/152_dark_0.31	0.310000	0.005434	0.073434
153	plain	stimuliSR/sub2/matching/153_plain_0.11	0.110000	0.240942	0.012942
154	dark	stimuliSR/sub2/matching/154_dark_0.31	0.310000	0.389892	0.067892
155	plain	stimuliSR/sub2/matching/155_plain_0.63	0.630000	0.605336	0.225336
156	light	stimuliSR/sub2/matching/156_light_1.05	1.050000	0.739159	0.393159
157	light	stimuliSR/sub2/matching/157_light_1.67	1.670000	0.715876	0.461876
158	plain	stimuliSR/sub2/matching/158_plain_1.67	1.670000	0.917657	0.677657
159	dark	stimuliSR/sub2/matching/159_dark_1.05	1.050000	0.085121	0.319121
160	light	stimuliSR/sub2/matching/160_light_1.67	1.670000	0.431830	0.539830
161	light	stimuliSR/sub2/matching/161_light_1.29	1.290000	0.814571	0.452571
162	plain	stimuliSR/sub2/matching/162_plain_1.50	1.500000	0.407633	0.747633
163	light	stimuliSR/sub2/matching/163_light_1.29	1.290000	0.020136	0.464136
164	plain	stimuliSR/sub2/matching/164_plain_0.19	0.190000	0.741858	0.047858
165	plain	stimuliSR/sub2/matching/165_plain_0.19	0.190000	0.670257	0.050257
166	plain	stimuliSR/sub2/matching/166_plain_0.82	0.820000	0.242266	0.308266
167	light	stimuliSR/sub2/matching/167_light_0.19	0.190000	0.041807	0.142000
168	plain	stimuliSR/sub2/matching/168_plain_0.11	0.110000	0.731857	0.019857
169	light	stimuliSR/sub2/matching/169_light_1.50	1.500000	0.763522	0.437522
170	light	stimuliSR/sub2/matching/170_light_0.82	0.820000	0.688312	0.280312
171	dark	stimuliSR/sub2/matching/171_dark_1.50	1.500000	0.437687	0.365687
172	dark	stimuliSR/sub2/matching/172_dark_1.67	1.670000	0.847710	0.403710
173	dark	stimuliSR/sub2/matching/173_dark_0.19	0.190000	0.022334	0.058334
174	plain	stimuliSR/sub2/matching/174_plain_0.19	0.190000	0.345089	0.057089
175	plain	stimuliSR/sub2/matching/175_plain_0.46	0.460000	0.366300	0.170300
176	light	stimuliSR/sub2/matching/176_light_0.31	0.310000	0.343285	0.185285
177	light	stimuliSR/sub2/matching/177_light_1.05	1.050000	0.840416	0.426416
178	light	stimuliSR/sub2/matching/178_light_1.05	1.050000	0.326336	0.400336
179	dark	stimuliSR/sub2/matching/179_dark_0.46	0.460000	0.607406	0.101406
180	light	stimuliSR/sub2/matching/180_light_1.50	1.500000	0.861340	0.505340
181	plain	stimuliSR/sub2/matching/181_plain_0.31	0.310000	0.943941	0.099941
182	dark	stimuliSR/sub2/matching/182_dark_0.82	0.820000	0.399661	0.175661
183	dark	stimuliSR/sub2/matching/183_dark_1.29	1.290000	0.351894	0.331894
184	light	stimuliSR/sub2/matching/184_light_0.19	0.190000	0.095784	0.151784
185	light	stimuliSR/sub2/matching/185_light_1.29	1.290000	0.229632	0.407632
186	light	stimuliSR/sub2/matching/186_light_1.29	1.290000	0.534589	0.434589
187	plain	stimuliSR/sub2/matching/187_plain_1.29	1.290000	0.689807	0.605807
188	light	stimuliSR/sub2/matching/188_light_0.82	0.820000	0.320397	0.288397
189	plain	stimuliSR/sub2/matching/189_plain_0.31	0.310000	0.773122	0.079122
190	plain	stimuliSR/sub2/matching/190_plain_1.67	1.670000	0.493437	0.683437
191	dark	stimuliSR/sub2/matching/191_dark_0.11	0.110000	0.987362	0.039362
192	plain	stimuliSR/sub2/matching/192_plain_0.46	0.460000	0.580014	0.142014
193	plain	stimuliSR/sub2/matching/193_plain_0.46	0.460000	0.962275	0.134275
194	plain	stimuliSR/sub2/matching/194_plain_0.63	0.630000	0.655786	0.219786
195	light	stimuliSR/sub2/matching/195_light_1.29	1.290000	0.413666	0.385666
196	dark	stimuliSR/sub2/matching/196_dark_1.67	1.670000	0.919522	0.413522
197	plain	stimuliSR/sub2/matching/197_plain_1.29	1.290000	0.466762	0.656762
198	dark	stimuliSR/sub2/matching/198_dark_1.29	1.290000	0.878783	0.344783
199	light	stimuliSR/sub2/matching/199_light_0.11	0.110000	0.689595	0.129595
200	dark	stimuliSR/sub2/matching/200_dark_1.50	1.500000	0.352221	0.304221
201	dark	stimuliSR/sub2/matching/201_dark_0.82	0.820000	0.243600	0.201600
202	dark	stimuliSR/sub2/matching/202_dark_0.82	0.820000	0.576397	0.182397
203	plain	stimuliSR/sub2/matching/203_plain_0.82	0.820000	0.592817	0.300817
204	plain	stimuliSR/sub2/matching/204_plain_0.63	0.630000	0.246459	0.212459
205	dark	stimuliSR/sub2/matching/205_dark_1.50	1.500000	0.569574	0.349574
206	plain	stimuliSR/sub2/matching/206_plain_1.05	1.050000	0.544983	0.632983
207	plain	stimuliSR/sub2/matching/207_plain_1.67	1.670000	0.840208	0.742208
208	plain	stimuliSR/sub2/matching/208_plain_1.29	1.290000	0.222661	0.618661
209	plain	stimuliSR/sub2/matching/209_plain_0.46	0.460000	0.929618	0.137618
210	plain	stimuliSR/sub2/matching/210_plain_1.05	1.050000	0.655602	0.517602
211	light	stimuliSR/sub2/matching/211_light_1.50	1.500000	0.498592	0.520592
212	light	stimuliSR/sub2/matching/212_light_1.29	1.290000	0.320802	0.448802
213	plain	stimuliSR/sub2/matching/213_plain_0.19	0.190000	0.032608	0.052608
214	light	stimuliSR/sub2/matching/214_light_0.46	0.460000	0.492029	0.182029
215	light	stimuliSR/sub2/matching/215_light_0.46	0.460000	0.255713	0.185713
216	dark	stimuliSR/sub2/matching/216_dark_0.63	0.630000	0.406407	0.126407
217	light	stimuliSR/sub2/matching/217_light_0.63	0.630000	0.862271	0.238271
218	plain	stimuliSR/sub2/matching/218_plain_1.29	1.290000	0.133245	0.569245
219	plain	stimuliSR/sub2/matching/219_plain_0.46	0.460000	0.885339	0.127339
220	plain	stimuliSR/sub2/matching/220_plain_1.29	1.290000	0.412721	0.578721
221	light	stimuliSR/sub2/matching/221_light_1.67	1.670000	0.529402	0.567402
222	plain	stimuliSR/sub2/matching/222_plain_1.67	1.670000	0.529028	0.747028
223	light	stimuliSR/sub2/matching/223_light_0.46	0.460000	0.259894	0.163894
224	light	stimuliSR/sub2/matching/224_light_0.63	0.630000	0.448170	0.198170
225	plain	stimuliSR/sub2/matching/225_plain_0.82	0.820000	0.455921	0.263921
226	dark	stimuliSR/sub2/matching/226_dark_0.82	0.820000	0.348085	0.150085
227	light	stimuliSR/sub2/matching/227_light_0.63	0.630000	0.127371	0.205371
228	light	stimuliSR/sub2/matching/228_light_0.11	0.110000	0.312318	0.120318
229	dark	stimuliSR/sub2/matching/229_dark_0.31	0.310000	0.482999	0.074999
230	plain	stimuliSR/sub2/matching/230_plain_0.11	0.110000	0.662511	0.022511
231	dark	stimuliSR/sub2/matching/231_dark_1.50	1.500000	0.234188	0.350188
232	dark	stimuliSR/sub2/matching/232_dark_0.11	0.110000	0.653024	0.043024
233	light	stimuliSR/sub2/matching/233_light_1.50	1.500000	0.587560	0.485560
234	light	stimuliSR/sub2/matching/234_light_0.19	0.190000	0.705738	0.161738
235	light	stimuliSR/sub2/matching/235_light_0.19	0.190000	0.236106	0.148106
236	dark	stimuliSR/sub2/matching/236_dark_1.67	1.670000	0.480885	0.410885
237	dark	stimuliSR/sub2/matching/237_dark_1.29	1.290000	0.488021	0.362021
238	plain	stimuliSR/sub2/matching/238_plain_1.05	1.050000	0.973881	0.637881
239	plain	stimuliSR/sub2/matching/239_plain_1.50	1.500000	0.749397	0.669397
240	light	stimuliSR/sub2/matching/240_light_1.67	1.670000	0.636739	0.588739
241	plain	stimuliSR/sub2/matching/241_plain_0.11	0.110000	0.038447	0.024447
242	light	stimuliSR/sub2/matching/242_light_1.50	1.500000	0.706058	0.508058
243	light	stimuliSR/sub2/matching/243_light_0.46	0.460000	0.463394	0.211394
244	plain	stimuliSR/sub2/matching/244_plain_0.82	0.820000	0.140230	0.302230
245	light	stimuliSR/sub2/matching/245_light_0.31	0.310000	0.579630	0.153630
246	dark	stimuliSR/sub2/matching/246_dark_1.29	1.290000	0.627817	0.337817
247	dark	stimuliSR/sub2/matching/247_dark_0.11	0.110000	0.474283	0.036283
248	light	stimuliSR/sub2/matching/248_light_0.31	0.310000	0.104959	0.198959
249	dark	stimuliSR/sub2/matching/249_dark_0.31	0.310000	0.730585	0.086585
250	dark	stimuliSR/sub2/matching/250_dark_0.19	0.190000	0.105250	0.067250
251	light	stimuliSR/sub2/matching/251_light_0.31	0.310000	0.434551	0.190551
252	light	stimuliSR/sub2/matching/252_light_1.05	1.050000	0.100316	0.480316
253	light	stimuliSR/sub2/matching/253_light_1.67	1.670000	0.917253	0.607253
254	dark	stimuliSR/sub2/matching/254_dark_1.05	1.050000	0.884320	0.352320
255	plain	stimuliSR/sub2/matching/255_plain_1.67	1.670000	0.407897	0.837897
256	plain	stimuliSR/sub2/matching/256_plain_0.46	0.460000	0.733159	0.145159
257	dark	stimuliSR/sub2/matching/257_dark_0.46	0.460000	0.722917	0.118917
258	dark	stimuliSR/sub2/matching/258_dark_1.29	1.290000	0.077855	0.355855
259	plain	stimuliSR/sub2/matching/259_plain_1.29	1.290000	0.042160	0.602160
260	light	stimuliSR/sub2/matching/260_light_0.82	0.820000	0.687638	0.329638
261	plain	stimuliSR/sub2/matching/261_plain_1.50	1.500000	0.280356	0.722356
262	dark	stimuliSR/sub2/matching/262_dark_0.11	0.110000	0.208050	0.030050
263	plain	stimuliSR/sub2/matching/263_plain_1.50	1.500000	0.680328	0.704328
264	dark	stimuliSR/sub2/matching/264_dark_0.82	0.820000	0.502591	0.190591
265	dark	stimuliSR/sub2/matching/265_dark_1.05	1.050000	0.645558	0.347558
266	dark	stimuliSR/sub2/matching/266_dark_0.82	0.820000	0.047937	0.189937
267	plain	stimuliSR/sub2/matching/267_plain_1.50	1.500000	0.678590	0.694590
268	dark	stimuliSR/sub2/matching/268_dark_0.19	0.190000	0.585676	0.059676
269	dark	stimuliSR/sub2/matching/269_dark_1.29	1.290000	0.601750	0.335750
270	plain	stimuliSR/sub2/matching/270_plain_0.46	0.460000	0.376076	0.158076
271	plain	stimuliSR/sub2/matching/271_plain_0.63	0.630000	0.341611	0.213611
272	light	stimuliSR/sub2/matching/272_light_0.19	0.190000	0.554040	0.130040
273	plain	stimuliSR/sub2/matching/273_plain_0.19	0.190000	0.052864	0.042864
274	plain	stimuliSR/sub2/matching/274_plain_1.67	1.670000	0.649925	0.705925
275	dark	stimuliSR/sub2/matching/275_dark_1.29	1.290000	0.083902	0.411902
276	plain	stimuliSR/sub2/matching/276_plain_0.11	0.110000	0.431166	0.031166
277	dark	stimuliSR/sub2/matching/277_dark_1.05	1.050000	0.905096	0.331096
278	light	stimuliSR/sub2/matching/278_light_0.11	0.110000	0.912213	0.150213
279	plain	stimuliSR/sub2/matching/279_plain_1.05	1.050000	0.118869	0.494869
280	light	stimuliSR/sub2/matching/280_light_0.46	0.460000	0.786771	0.186771
281	light	stimuliSR/sub2/matching/281_light_1.29	1.290000	0.844589	0.514589
282	light	stimuliSR/sub2/matching/282_light_1.05	1.050000	0.051226	0.501226
283	plain	stimuliSR/sub2/matching/283_plain_1.50	1.500000	0.939065	0.655065
284	dark	stimuliSR/sub2/matching/284_dark_0.31	0.310000	0.223270	0.069270
285	dark	stimuliSR/sub2/matching/285_dark_1.29	1.290000	0.363470	0.389470
286	plain	stimuliSR/sub2/matching/286_plain_0.63	0.630000	0.673633	0.219633
287	dark	stimuliSR/sub2/matching/287_dark_1.67	1.670000	0.505649	0.463649
288	plain	stimuliSR/sub2/matching/288_plain_0.31	0.310000	0.398265	0.098265
289	dark	stimuliSR/sub2/matching/289_dark_0.11	0.110000	0.264370	0.052000
290	dark	stimuliSR/sub2/matching/290_dark_1.67	1.670000	0.189307	0.477307
291	dark	stimuliSR/sub2/matching/291_dark_1.05	1.050000	0.449098	0.327098
292	plain	stimuliSR/sub2/matching/292_plain_1.50	1.500000	0.091620	0.771620
293	dark	stimuliSR/sub2/matching/293_dark_0.46	0.460000	0.004748	0.108000
294	plain	stimuliSR/sub2/matching/294_plain_1.29	1.290000	0.521878	0.761878
295	plain	stimuliSR/sub2/matching/295_plain_0.31	0.310000	0.749323	0.101323
296	light	stimuliSR/sub2/matching/296_light_1.29	1.290000	0.199040	0.491040
297	plain	stimuliSR/sub2/matching/297_plain_1.05	1.050000	0.754321	0.564321
298	dark	stimuliSR/sub2/matching/298_dark_1.50	1.500000	0.109917	0.443917
299	light	stimuliSR/sub2/matching/299_light_0.63	0.630000	0.236087	0.272087
