trial	context	image.fname	r	start_idx	match_lum
96	light	stimuliSR/sub1/matching/96_light_0.31	0.310000	0.581292	0.147292
97	dark	stimuliSR/sub1/matching/97_dark_0.46	0.460000	0.257028	0.085028
98	light	stimuliSR/sub1/matching/98_light_0.63	0.630000	0.220345	0.220345
99	plain	stimuliSR/sub1/matching/99_plain_0.82	0.820000	0.900429	0.260429
100	plain	stimuliSR/sub1/matching/100_plain_0.31	0.310000	0.261671	0.079671
101	light	stimuliSR/sub1/matching/101_light_0.31	0.310000	0.684227	0.144227
102	light	stimuliSR/sub1/matching/102_light_0.63	0.630000	0.671650	0.191650
103	dark	stimuliSR/sub1/matching/103_dark_1.67	1.670000	0.018134	0.378134
104	plain	stimuliSR/sub1/matching/104_plain_1.29	1.290000	0.896322	0.596322
105	dark	stimuliSR/sub1/matching/105_dark_0.46	0.460000	0.785461	0.085461
106	plain	stimuliSR/sub1/matching/106_plain_0.31	0.310000	0.936205	0.064205
107	dark	stimuliSR/sub1/matching/107_dark_1.67	1.670000	0.009868	0.389868
108	light	stimuliSR/sub1/matching/108_light_1.05	1.050000	0.446158	0.446158
109	plain	stimuliSR/sub1/matching/109_plain_0.19	0.190000	0.976154	0.042154
110	plain	stimuliSR/sub1/matching/110_plain_0.11	0.110000	0.750703	0.028703
111	light	stimuliSR/sub1/matching/111_light_1.50	1.500000	0.780116	0.460116
112	plain	stimuliSR/sub1/matching/112_plain_1.50	1.500000	0.278539	0.738539
113	light	stimuliSR/sub1/matching/113_light_1.50	1.500000	0.427021	0.447021
114	dark	stimuliSR/sub1/matching/114_dark_1.50	1.500000	0.534425	0.434425
115	light	stimuliSR/sub1/matching/115_light_0.11	0.110000	0.563684	0.113684
116	dark	stimuliSR/sub1/matching/116_dark_0.19	0.190000	0.083546	0.045546
117	plain	stimuliSR/sub1/matching/117_plain_0.82	0.820000	0.374942	0.254942
118	dark	stimuliSR/sub1/matching/118_dark_1.05	1.050000	0.473523	0.293523
119	plain	stimuliSR/sub1/matching/119_plain_0.31	0.310000	0.518602	0.078602
120	light	stimuliSR/sub1/matching/120_light_1.67	1.670000	0.791294	0.491294
121	light	stimuliSR/sub1/matching/121_light_0.31	0.310000	0.114744	0.128744
122	dark	stimuliSR/sub1/matching/122_dark_0.31	0.310000	0.124583	0.064583
123	dark	stimuliSR/sub1/matching/123_dark_0.11	0.110000	0.698358	0.036358
124	plain	stimuliSR/sub1/matching/124_plain_1.05	1.050000	0.547603	0.527603
125	light	stimuliSR/sub1/matching/125_light_1.05	1.050000	0.406664	0.366664
126	dark	stimuliSR/sub1/matching/126_dark_1.50	1.500000	0.182948	0.482948
127	dark	stimuliSR/sub1/matching/127_dark_0.19	0.190000	0.350979	0.052979
128	light	stimuliSR/sub1/matching/128_light_0.46	0.460000	0.248044	0.208044
129	dark	stimuliSR/sub1/matching/129_dark_1.29	1.290000	0.851399	0.391399
130	plain	stimuliSR/sub1/matching/130_plain_0.46	0.460000	0.372989	0.112989
131	plain	stimuliSR/sub1/matching/131_plain_0.63	0.630000	0.191008	0.231008
132	light	stimuliSR/sub1/matching/132_light_0.19	0.190000	0.668616	0.120616
133	dark	stimuliSR/sub1/matching/133_dark_0.11	0.110000	0.335340	0.035340
134	light	stimuliSR/sub1/matching/134_light_1.29	1.290000	0.664732	0.404732
135	dark	stimuliSR/sub1/matching/135_dark_0.11	0.110000	0.600109	0.026109
136	plain	stimuliSR/sub1/matching/136_plain_1.67	1.670000	0.614642	0.874642
137	plain	stimuliSR/sub1/matching/137_plain_0.63	0.630000	0.171325	0.211325
138	dark	stimuliSR/sub1/matching/138_dark_0.82	0.820000	0.828265	0.128265
139	plain	stimuliSR/sub1/matching/139_plain_1.29	1.290000	0.302353	0.662353
140	plain	stimuliSR/sub1/matching/140_plain_1.05	1.050000	0.831461	0.571461
141	plain	stimuliSR/sub1/matching/141_plain_0.11	0.110000	0.719579	0.009579
142	plain	stimuliSR/sub1/matching/142_plain_0.63	0.630000	0.975294	0.175294
143	dark	stimuliSR/sub1/matching/143_dark_1.29	1.290000	0.946671	0.328671
144	dark	stimuliSR/sub1/matching/144_dark_0.11	0.110000	0.203642	0.033642
145	plain	stimuliSR/sub1/matching/145_plain_0.11	0.110000	0.447296	0.013296
146	dark	stimuliSR/sub1/matching/146_dark_0.46	0.460000	0.370208	0.096208
147	light	stimuliSR/sub1/matching/147_light_1.67	1.670000	0.984655	0.544655
148	light	stimuliSR/sub1/matching/148_light_1.67	1.670000	0.651085	0.551085
149	plain	stimuliSR/sub1/matching/149_plain_0.82	0.820000	0.192657	0.272657
150	dark	stimuliSR/sub1/matching/150_dark_0.63	0.630000	0.036837	0.134837
151	plain	stimuliSR/sub1/matching/151_plain_1.05	1.050000	0.035063	0.415063
152	dark	stimuliSR/sub1/matching/152_dark_1.29	1.290000	0.566240	0.314240
153	dark	stimuliSR/sub1/matching/153_dark_1.29	1.290000	0.558624	0.344624
154	dark	stimuliSR/sub1/matching/154_dark_0.63	0.630000	0.609561	0.135561
155	light	stimuliSR/sub1/matching/155_light_1.50	1.500000	0.700760	0.420760
156	light	stimuliSR/sub1/matching/156_light_0.19	0.190000	0.610728	0.158728
157	dark	stimuliSR/sub1/matching/157_dark_0.31	0.310000	0.899768	0.065768
158	dark	stimuliSR/sub1/matching/158_dark_0.19	0.190000	0.652487	0.052487
159	light	stimuliSR/sub1/matching/159_light_1.05	1.050000	0.858395	0.398395
160	plain	stimuliSR/sub1/matching/160_plain_0.31	0.310000	0.236043	0.104043
161	light	stimuliSR/sub1/matching/161_light_0.11	0.110000	0.016961	0.136961
162	plain	stimuliSR/sub1/matching/162_plain_0.11	0.110000	0.639995	0.031995
163	dark	stimuliSR/sub1/matching/163_dark_0.46	0.460000	0.042733	0.092733
164	plain	stimuliSR/sub1/matching/164_plain_0.31	0.310000	0.631942	0.091942
165	dark	stimuliSR/sub1/matching/165_dark_0.63	0.630000	0.877634	0.119634
166	dark	stimuliSR/sub1/matching/166_dark_1.50	1.500000	0.279585	0.299585
167	plain	stimuliSR/sub1/matching/167_plain_1.05	1.050000	0.936053	0.456053
168	light	stimuliSR/sub1/matching/168_light_1.29	1.290000	0.950576	0.450576
169	dark	stimuliSR/sub1/matching/169_dark_0.46	0.460000	0.051575	0.097575
170	dark	stimuliSR/sub1/matching/170_dark_0.63	0.630000	0.829148	0.123148
171	light	stimuliSR/sub1/matching/171_light_0.31	0.310000	0.270145	0.180145
172	dark	stimuliSR/sub1/matching/172_dark_0.31	0.310000	0.412923	0.072923
173	light	stimuliSR/sub1/matching/173_light_0.63	0.630000	0.846150	0.186150
174	light	stimuliSR/sub1/matching/174_light_0.82	0.820000	0.277800	0.197800
175	dark	stimuliSR/sub1/matching/175_dark_1.05	1.050000	0.078575	0.246575
176	light	stimuliSR/sub1/matching/176_light_1.67	1.670000	0.724046	0.524046
177	plain	stimuliSR/sub1/matching/177_plain_1.29	1.290000	0.267763	0.607763
178	plain	stimuliSR/sub1/matching/178_plain_1.67	1.670000	0.543451	0.803451
179	light	stimuliSR/sub1/matching/179_light_1.67	1.670000	0.425930	0.485930
180	plain	stimuliSR/sub1/matching/180_plain_0.63	0.630000	0.642800	0.162800
181	light	stimuliSR/sub1/matching/181_light_1.67	1.670000	0.489346	0.429346
182	plain	stimuliSR/sub1/matching/182_plain_0.46	0.460000	0.871193	0.129193
183	light	stimuliSR/sub1/matching/183_light_0.11	0.110000	0.690056	0.110056
184	dark	stimuliSR/sub1/matching/184_dark_1.05	1.050000	0.776854	0.256854
185	dark	stimuliSR/sub1/matching/185_dark_1.29	1.290000	0.891155	0.311155
186	light	stimuliSR/sub1/matching/186_light_1.50	1.500000	0.328195	0.448195
187	light	stimuliSR/sub1/matching/187_light_1.67	1.670000	0.052767	0.592767
188	plain	stimuliSR/sub1/matching/188_plain_0.82	0.820000	0.076183	0.256183
189	plain	stimuliSR/sub1/matching/189_plain_1.05	1.050000	0.754157	0.434157
190	dark	stimuliSR/sub1/matching/190_dark_1.29	1.290000	0.154561	0.334561
191	plain	stimuliSR/sub1/matching/191_plain_0.31	0.310000	0.757618	0.079618
192	plain	stimuliSR/sub1/matching/192_plain_0.46	0.460000	0.343478	0.125478
193	plain	stimuliSR/sub1/matching/193_plain_0.82	0.820000	0.522255	0.242255
194	dark	stimuliSR/sub1/matching/194_dark_0.82	0.820000	0.953622	0.093622
195	dark	stimuliSR/sub1/matching/195_dark_0.11	0.110000	0.189501	0.029501
196	plain	stimuliSR/sub1/matching/196_plain_1.50	1.500000	0.157399	0.737399
197	dark	stimuliSR/sub1/matching/197_dark_0.46	0.460000	0.470177	0.080177
198	light	stimuliSR/sub1/matching/198_light_0.46	0.460000	0.333637	0.185637
199	light	stimuliSR/sub1/matching/199_light_1.50	1.500000	0.204239	0.504239
200	dark	stimuliSR/sub1/matching/200_dark_1.50	1.500000	0.170650	0.330650
201	plain	stimuliSR/sub1/matching/201_plain_1.50	1.500000	0.069625	0.669625
202	light	stimuliSR/sub1/matching/202_light_0.11	0.110000	0.084775	0.140775
203	dark	stimuliSR/sub1/matching/203_dark_1.29	1.290000	0.430806	0.310806
204	light	stimuliSR/sub1/matching/204_light_0.19	0.190000	0.023500	0.175500
205	dark	stimuliSR/sub1/matching/205_dark_1.05	1.050000	0.574605	0.254605
206	plain	stimuliSR/sub1/matching/206_plain_0.11	0.110000	0.854713	0.034713
207	dark	stimuliSR/sub1/matching/207_dark_1.67	1.670000	0.305970	0.385970
208	dark	stimuliSR/sub1/matching/208_dark_0.46	0.460000	0.907589	0.105589
209	light	stimuliSR/sub1/matching/209_light_1.29	1.290000	0.445983	0.445983
210	light	stimuliSR/sub1/matching/210_light_0.46	0.460000	0.639754	0.219754
211	light	stimuliSR/sub1/matching/211_light_0.82	0.820000	0.481600	0.257600
212	light	stimuliSR/sub1/matching/212_light_0.82	0.820000	0.010955	0.230955
213	dark	stimuliSR/sub1/matching/213_dark_0.31	0.310000	0.398508	0.078508
214	plain	stimuliSR/sub1/matching/214_plain_0.46	0.460000	0.437817	0.157817
215	plain	stimuliSR/sub1/matching/215_plain_1.67	1.670000	0.049275	0.749275
216	light	stimuliSR/sub1/matching/216_light_0.31	0.310000	0.699754	0.171754
217	plain	stimuliSR/sub1/matching/217_plain_1.05	1.050000	0.358092	0.558092
218	light	stimuliSR/sub1/matching/218_light_0.11	0.110000	0.234609	0.114609
219	dark	stimuliSR/sub1/matching/219_dark_0.46	0.460000	0.749446	0.089446
220	light	stimuliSR/sub1/matching/220_light_0.19	0.190000	0.499410	0.165410
221	plain	stimuliSR/sub1/matching/221_plain_0.11	0.110000	0.447637	0.027637
222	plain	stimuliSR/sub1/matching/222_plain_0.31	0.310000	0.445174	0.089174
223	plain	stimuliSR/sub1/matching/223_plain_1.67	1.670000	0.809569	0.809569
224	plain	stimuliSR/sub1/matching/224_plain_0.63	0.630000	0.751191	0.231191
225	dark	stimuliSR/sub1/matching/225_dark_1.05	1.050000	0.737075	0.257075
226	dark	stimuliSR/sub1/matching/226_dark_1.29	1.290000	0.685743	0.345743
227	dark	stimuliSR/sub1/matching/227_dark_1.05	1.050000	0.179293	0.279293
228	dark	stimuliSR/sub1/matching/228_dark_0.31	0.310000	0.748178	0.074178
229	plain	stimuliSR/sub1/matching/229_plain_1.05	1.050000	0.806139	0.506139
230	plain	stimuliSR/sub1/matching/230_plain_1.67	1.670000	0.544906	0.804906
231	plain	stimuliSR/sub1/matching/231_plain_0.19	0.190000	0.563425	0.049425
232	light	stimuliSR/sub1/matching/232_light_0.46	0.460000	0.407596	0.147596
233	plain	stimuliSR/sub1/matching/233_plain_0.19	0.190000	0.920994	0.036994
234	dark	stimuliSR/sub1/matching/234_dark_0.82	0.820000	0.375075	0.111075
235	plain	stimuliSR/sub1/matching/235_plain_1.50	1.500000	0.062172	0.702172
236	dark	stimuliSR/sub1/matching/236_dark_0.82	0.820000	0.495726	0.127726
237	light	stimuliSR/sub1/matching/237_light_0.46	0.460000	0.635822	0.159822
238	plain	stimuliSR/sub1/matching/238_plain_0.11	0.110000	0.878767	0.028767
239	light	stimuliSR/sub1/matching/239_light_0.82	0.820000	0.531373	0.251373
240	light	stimuliSR/sub1/matching/240_light_1.67	1.670000	0.784301	0.484301
241	light	stimuliSR/sub1/matching/241_light_0.31	0.310000	0.598249	0.142249
242	light	stimuliSR/sub1/matching/242_light_1.05	1.050000	0.908331	0.368331
243	plain	stimuliSR/sub1/matching/243_plain_0.46	0.460000	0.620381	0.138381
244	dark	stimuliSR/sub1/matching/244_dark_0.19	0.190000	0.563458	0.041458
245	plain	stimuliSR/sub1/matching/245_plain_1.50	1.500000	0.978586	0.698586
246	dark	stimuliSR/sub1/matching/246_dark_1.50	1.500000	0.804385	0.404385
247	plain	stimuliSR/sub1/matching/247_plain_1.50	1.500000	0.335333	0.755333
248	dark	stimuliSR/sub1/matching/248_dark_0.11	0.110000	0.051459	0.027459
249	dark	stimuliSR/sub1/matching/249_dark_0.11	0.110000	0.421647	0.037647
250	plain	stimuliSR/sub1/matching/250_plain_1.50	1.500000	0.208561	0.668561
251	light	stimuliSR/sub1/matching/251_light_0.46	0.460000	0.221479	0.197479
252	plain	stimuliSR/sub1/matching/252_plain_0.46	0.460000	0.309120	0.117120
253	dark	stimuliSR/sub1/matching/253_dark_1.05	1.050000	0.928844	0.248844
254	light	stimuliSR/sub1/matching/254_light_0.19	0.190000	0.725722	0.133722
255	plain	stimuliSR/sub1/matching/255_plain_1.05	1.050000	0.409613	0.529613
256	plain	stimuliSR/sub1/matching/256_plain_0.19	0.190000	0.084637	0.044637
257	plain	stimuliSR/sub1/matching/257_plain_1.29	1.290000	0.832597	0.590597
258	plain	stimuliSR/sub1/matching/258_plain_0.63	0.630000	0.399613	0.179613
259	dark	stimuliSR/sub1/matching/259_dark_0.82	0.820000	0.525263	0.117263
260	dark	stimuliSR/sub1/matching/260_dark_0.11	0.110000	0.138008	0.030008
261	dark	stimuliSR/sub1/matching/261_dark_0.46	0.460000	0.939244	0.071244
262	light	stimuliSR/sub1/matching/262_light_1.29	1.290000	0.207241	0.547241
263	dark	stimuliSR/sub1/matching/263_dark_0.82	0.820000	0.552908	0.124908
264	dark	stimuliSR/sub1/matching/264_dark_1.05	1.050000	0.910786	0.250786
265	plain	stimuliSR/sub1/matching/265_plain_0.82	0.820000	0.275378	0.215378
266	plain	stimuliSR/sub1/matching/266_plain_1.50	1.500000	0.084004	0.684004
267	dark	stimuliSR/sub1/matching/267_dark_1.50	1.500000	0.860220	0.400220
268	dark	stimuliSR/sub1/matching/268_dark_1.29	1.290000	0.332446	0.332446
269	plain	stimuliSR/sub1/matching/269_plain_1.29	1.290000	0.030042	0.670042
270	plain	stimuliSR/sub1/matching/270_plain_0.82	0.820000	0.949258	0.249258
271	light	stimuliSR/sub1/matching/271_light_0.19	0.190000	0.828212	0.108212
272	plain	stimuliSR/sub1/matching/272_plain_0.63	0.630000	0.248330	0.242330
273	light	stimuliSR/sub1/matching/273_light_0.82	0.820000	0.356059	0.216059
274	dark	stimuliSR/sub1/matching/274_dark_0.31	0.310000	0.439086	0.055086
275	light	stimuliSR/sub1/matching/275_light_1.05	1.050000	0.033491	0.413491
276	plain	stimuliSR/sub1/matching/276_plain_0.19	0.190000	0.593674	0.033674
277	plain	stimuliSR/sub1/matching/277_plain_1.67	1.670000	0.754624	0.734624
278	light	stimuliSR/sub1/matching/278_light_0.46	0.460000	0.142786	0.142786
279	light	stimuliSR/sub1/matching/279_light_1.50	1.500000	0.195100	0.475100
280	plain	stimuliSR/sub1/matching/280_plain_1.05	1.050000	0.390459	0.550459
281	dark	stimuliSR/sub1/matching/281_dark_1.67	1.670000	0.689343	0.529343
282	light	stimuliSR/sub1/matching/282_light_0.11	0.110000	0.388045	0.108045
283	dark	stimuliSR/sub1/matching/283_dark_1.50	1.500000	0.926233	0.486233
284	dark	stimuliSR/sub1/matching/284_dark_1.67	1.670000	0.566867	0.506867
285	light	stimuliSR/sub1/matching/285_light_0.46	0.460000	0.766315	0.154315
286	light	stimuliSR/sub1/matching/286_light_0.19	0.190000	0.919829	0.099829
287	plain	stimuliSR/sub1/matching/287_plain_1.67	1.670000	0.598903	0.878903
288	light	stimuliSR/sub1/matching/288_light_1.29	1.290000	0.516326	0.416326
289	light	stimuliSR/sub1/matching/289_light_0.31	0.310000	0.376006	0.116006
290	light	stimuliSR/sub1/matching/290_light_0.82	0.820000	0.760079	0.200079
291	dark	stimuliSR/sub1/matching/291_dark_1.67	1.670000	0.908615	0.508615
292	light	stimuliSR/sub1/matching/292_light_1.50	1.500000	0.326880	0.586880
293	dark	stimuliSR/sub1/matching/293_dark_1.50	1.500000	0.057291	0.417291
294	dark	stimuliSR/sub1/matching/294_dark_0.46	0.460000	0.263832	0.075832
295	light	stimuliSR/sub1/matching/295_light_1.29	1.290000	0.627968	0.467968
296	light	stimuliSR/sub1/matching/296_light_0.82	0.820000	0.710717	0.234717
297	plain	stimuliSR/sub1/matching/297_plain_0.82	0.820000	0.193646	0.213646
298	dark	stimuliSR/sub1/matching/298_dark_0.19	0.190000	0.043882	0.047882
299	light	stimuliSR/sub1/matching/299_light_1.67	1.670000	0.705505	0.485505
