trial	context	image.fname	r	start_idx	match_lum
56	dark	stimuliSR/sub3/matching/56_dark_0.46	0.460000	0.382364	0.108364
57	light	stimuliSR/sub3/matching/57_light_1.05	1.050000	0.969310	0.385310
58	dark	stimuliSR/sub3/matching/58_dark_0.11	0.110000	0.945406	0.045406
59	plain	stimuliSR/sub3/matching/59_plain_0.11	0.110000	0.018138	0.026000
60	dark	stimuliSR/sub3/matching/60_dark_0.31	0.310000	0.159644	0.077644
61	light	stimuliSR/sub3/matching/61_light_0.46	0.460000	0.855759	0.217759
62	light	stimuliSR/sub3/matching/62_light_1.29	1.290000	0.960205	0.382205
63	light	stimuliSR/sub3/matching/63_light_1.05	1.050000	0.436410	0.360410
64	dark	stimuliSR/sub3/matching/64_dark_0.46	0.460000	0.917609	0.111609
65	plain	stimuliSR/sub3/matching/65_plain_1.29	1.290000	0.699111	0.615111
66	plain	stimuliSR/sub3/matching/66_plain_1.67	1.670000	0.453112	0.733112
67	dark	stimuliSR/sub3/matching/67_dark_1.50	1.500000	0.329948	0.335948
68	light	stimuliSR/sub3/matching/68_light_0.82	0.820000	0.982349	0.276000
69	light	stimuliSR/sub3/matching/69_light_0.11	0.110000	0.287846	0.139846
70	plain	stimuliSR/sub3/matching/70_plain_0.31	0.310000	0.225708	0.087708
71	light	stimuliSR/sub3/matching/71_light_0.19	0.190000	0.466777	0.150777
72	dark	stimuliSR/sub3/matching/72_dark_0.19	0.190000	0.993823	0.051823
73	plain	stimuliSR/sub3/matching/73_plain_1.05	1.050000	0.426895	0.512895
74	dark	stimuliSR/sub3/matching/74_dark_0.63	0.630000	0.235507	0.131507
75	plain	stimuliSR/sub3/matching/75_plain_1.67	1.670000	0.128965	0.736965
76	light	stimuliSR/sub3/matching/76_light_0.11	0.110000	0.056329	0.136329
77	plain	stimuliSR/sub3/matching/77_plain_0.11	0.110000	0.381927	0.021927
78	plain	stimuliSR/sub3/matching/78_plain_1.50	1.500000	0.243029	0.597029
79	light	stimuliSR/sub3/matching/79_light_0.46	0.460000	0.446012	0.184012
80	plain	stimuliSR/sub3/matching/80_plain_0.19	0.190000	0.433656	0.041656
81	plain	stimuliSR/sub3/matching/81_plain_0.63	0.630000	0.624852	0.240852
82	light	stimuliSR/sub3/matching/82_light_1.50	1.500000	0.835531	0.411531
83	plain	stimuliSR/sub3/matching/83_plain_1.67	1.670000	0.694609	0.616609
84	dark	stimuliSR/sub3/matching/84_dark_1.29	1.290000	0.098674	0.304674
85	light	stimuliSR/sub3/matching/85_light_0.19	0.190000	0.449903	0.141903
86	light	stimuliSR/sub3/matching/86_light_1.05	1.050000	0.924093	0.324093
87	plain	stimuliSR/sub3/matching/87_plain_0.82	0.820000	0.955523	0.297523
88	plain	stimuliSR/sub3/matching/88_plain_0.63	0.630000	0.774493	0.208493
89	plain	stimuliSR/sub3/matching/89_plain_1.50	1.500000	0.817400	0.629400
90	dark	stimuliSR/sub3/matching/90_dark_1.05	1.050000	0.768883	0.282883
91	light	stimuliSR/sub3/matching/91_light_0.63	0.630000	0.208928	0.242928
92	plain	stimuliSR/sub3/matching/92_plain_0.11	0.110000	0.509197	0.019197
93	plain	stimuliSR/sub3/matching/93_plain_1.05	1.050000	0.286131	0.414131
94	dark	stimuliSR/sub3/matching/94_dark_0.82	0.820000	0.034844	0.140000
95	plain	stimuliSR/sub3/matching/95_plain_1.05	1.050000	0.411546	0.439546
96	plain	stimuliSR/sub3/matching/96_plain_0.63	0.630000	0.529499	0.213499
97	dark	stimuliSR/sub3/matching/97_dark_1.05	1.050000	0.710220	0.258220
98	light	stimuliSR/sub3/matching/98_light_0.19	0.190000	0.841673	0.157673
99	light	stimuliSR/sub3/matching/99_light_1.67	1.670000	0.025559	0.409559
100	light	stimuliSR/sub3/matching/100_light_0.11	0.110000	0.993307	0.137307
101	dark	stimuliSR/sub3/matching/101_dark_1.67	1.670000	0.767755	0.357755
102	dark	stimuliSR/sub3/matching/102_dark_0.19	0.190000	0.707628	0.067628
103	dark	stimuliSR/sub3/matching/103_dark_1.05	1.050000	0.528910	0.262910
104	plain	stimuliSR/sub3/matching/104_plain_0.82	0.820000	0.502062	0.266062
105	light	stimuliSR/sub3/matching/105_light_0.82	0.820000	0.409108	0.277108
106	plain	stimuliSR/sub3/matching/106_plain_0.46	0.460000	0.299814	0.159814
107	dark	stimuliSR/sub3/matching/107_dark_0.46	0.460000	0.849915	0.117915
108	light	stimuliSR/sub3/matching/108_light_1.29	1.290000	0.497041	0.431041
109	dark	stimuliSR/sub3/matching/109_dark_0.19	0.190000	0.011176	0.046000
110	plain	stimuliSR/sub3/matching/110_plain_0.63	0.630000	0.051713	0.225713
111	dark	stimuliSR/sub3/matching/111_dark_0.63	0.630000	0.716392	0.138392
112	plain	stimuliSR/sub3/matching/112_plain_1.29	1.290000	0.161685	0.607685
113	dark	stimuliSR/sub3/matching/113_dark_0.11	0.110000	0.317337	0.037337
114	light	stimuliSR/sub3/matching/114_light_0.11	0.110000	0.152284	0.144284
115	dark	stimuliSR/sub3/matching/115_dark_1.05	1.050000	0.619691	0.229691
116	dark	stimuliSR/sub3/matching/116_dark_0.46	0.460000	0.106679	0.096679
117	dark	stimuliSR/sub3/matching/117_dark_0.82	0.820000	0.513789	0.161789
118	dark	stimuliSR/sub3/matching/118_dark_1.29	1.290000	0.896247	0.346247
119	plain	stimuliSR/sub3/matching/119_plain_0.11	0.110000	0.706799	0.026799
120	plain	stimuliSR/sub3/matching/120_plain_0.31	0.310000	0.708102	0.104102
121	light	stimuliSR/sub3/matching/121_light_1.50	1.500000	0.095846	0.379846
122	dark	stimuliSR/sub3/matching/122_dark_0.19	0.190000	0.040801	0.052801
123	plain	stimuliSR/sub3/matching/123_plain_0.31	0.310000	0.561698	0.101698
124	dark	stimuliSR/sub3/matching/124_dark_0.19	0.190000	0.354019	0.046019
125	plain	stimuliSR/sub3/matching/125_plain_0.11	0.110000	0.058266	0.028266
126	dark	stimuliSR/sub3/matching/126_dark_0.11	0.110000	0.489226	0.039226
127	light	stimuliSR/sub3/matching/127_light_0.11	0.110000	0.254036	0.150036
128	dark	stimuliSR/sub3/matching/128_dark_0.19	0.190000	0.626701	0.066701
129	dark	stimuliSR/sub3/matching/129_dark_1.05	1.050000	0.980229	0.256229
130	plain	stimuliSR/sub3/matching/130_plain_0.63	0.630000	0.200234	0.224234
131	light	stimuliSR/sub3/matching/131_light_0.46	0.460000	0.345025	0.199025
132	dark	stimuliSR/sub3/matching/132_dark_0.19	0.190000	0.735883	0.051883
133	plain	stimuliSR/sub3/matching/133_plain_1.50	1.500000	0.720939	0.618939
134	dark	stimuliSR/sub3/matching/134_dark_1.05	1.050000	0.735495	0.297495
135	plain	stimuliSR/sub3/matching/135_plain_0.11	0.110000	0.252874	0.018000
136	light	stimuliSR/sub3/matching/136_light_1.29	1.290000	0.623826	0.383826
137	dark	stimuliSR/sub3/matching/137_dark_0.63	0.630000	0.401444	0.129444
138	light	stimuliSR/sub3/matching/138_light_1.05	1.050000	0.611771	0.327771
139	dark	stimuliSR/sub3/matching/139_dark_1.29	1.290000	0.314838	0.312838
140	light	stimuliSR/sub3/matching/140_light_0.82	0.820000	0.387619	0.271619
141	light	stimuliSR/sub3/matching/141_light_1.67	1.670000	0.227716	0.447716
142	light	stimuliSR/sub3/matching/142_light_0.19	0.190000	0.215972	0.135972
143	plain	stimuliSR/sub3/matching/143_plain_0.11	0.110000	0.299352	0.018000
144	plain	stimuliSR/sub3/matching/144_plain_1.67	1.670000	0.682265	0.674265
145	plain	stimuliSR/sub3/matching/145_plain_1.67	1.670000	0.403837	0.651837
146	light	stimuliSR/sub3/matching/146_light_0.63	0.630000	0.930694	0.210694
147	light	stimuliSR/sub3/matching/147_light_1.29	1.290000	0.111720	0.367720
148	light	stimuliSR/sub3/matching/148_light_0.31	0.310000	0.155989	0.157989
149	plain	stimuliSR/sub3/matching/149_plain_1.67	1.670000	0.599235	0.717235
150	dark	stimuliSR/sub3/matching/150_dark_0.63	0.630000	0.743066	0.129066
151	dark	stimuliSR/sub3/matching/151_dark_1.29	1.290000	0.784836	0.248836
152	plain	stimuliSR/sub3/matching/152_plain_0.82	0.820000	0.898163	0.298163
153	light	stimuliSR/sub3/matching/153_light_0.31	0.310000	0.068565	0.180565
154	dark	stimuliSR/sub3/matching/154_dark_0.11	0.110000	0.344678	0.030678
155	light	stimuliSR/sub3/matching/155_light_1.50	1.500000	0.647511	0.407511
156	dark	stimuliSR/sub3/matching/156_dark_1.50	1.500000	0.520971	0.324971
157	dark	stimuliSR/sub3/matching/157_dark_1.29	1.290000	0.731226	0.295226
158	plain	stimuliSR/sub3/matching/158_plain_0.31	0.310000	0.799394	0.101394
159	light	stimuliSR/sub3/matching/159_light_0.82	0.820000	0.467389	0.243389
160	plain	stimuliSR/sub3/matching/160_plain_1.29	1.290000	0.068193	0.528193
161	dark	stimuliSR/sub3/matching/161_dark_0.82	0.820000	0.899188	0.151188
162	dark	stimuliSR/sub3/matching/162_dark_0.82	0.820000	0.628285	0.146285
163	light	stimuliSR/sub3/matching/163_light_1.50	1.500000	0.346850	0.396850
164	dark	stimuliSR/sub3/matching/164_dark_0.19	0.190000	0.154288	0.046288
165	plain	stimuliSR/sub3/matching/165_plain_1.67	1.670000	0.489150	0.709150
166	dark	stimuliSR/sub3/matching/166_dark_0.82	0.820000	0.686348	0.144348
167	dark	stimuliSR/sub3/matching/167_dark_1.67	1.670000	0.919913	0.337913
168	plain	stimuliSR/sub3/matching/168_plain_1.05	1.050000	0.122819	0.450819
169	plain	stimuliSR/sub3/matching/169_plain_0.63	0.630000	0.883768	0.227768
170	plain	stimuliSR/sub3/matching/170_plain_0.46	0.460000	0.251702	0.137702
171	light	stimuliSR/sub3/matching/171_light_1.67	1.670000	0.356986	0.436986
172	dark	stimuliSR/sub3/matching/172_dark_0.31	0.310000	0.687284	0.083284
173	light	stimuliSR/sub3/matching/173_light_0.63	0.630000	0.935877	0.233877
174	plain	stimuliSR/sub3/matching/174_plain_1.67	1.670000	0.669055	0.713055
175	light	stimuliSR/sub3/matching/175_light_0.63	0.630000	0.974179	0.222179
176	plain	stimuliSR/sub3/matching/176_plain_0.46	0.460000	0.711851	0.145851
177	light	stimuliSR/sub3/matching/177_light_0.11	0.110000	0.634506	0.132506
178	light	stimuliSR/sub3/matching/178_light_0.82	0.820000	0.988072	0.262072
179	light	stimuliSR/sub3/matching/179_light_1.05	1.050000	0.647778	0.337778
180	plain	stimuliSR/sub3/matching/180_plain_0.31	0.310000	0.670733	0.098733
181	dark	stimuliSR/sub3/matching/181_dark_0.19	0.190000	0.956120	0.052120
182	light	stimuliSR/sub3/matching/182_light_1.29	1.290000	0.543095	0.383095
183	dark	stimuliSR/sub3/matching/183_dark_1.29	1.290000	0.858365	0.326365
184	light	stimuliSR/sub3/matching/184_light_0.31	0.310000	0.089646	0.183646
185	dark	stimuliSR/sub3/matching/185_dark_1.67	1.670000	0.120963	0.362963
186	plain	stimuliSR/sub3/matching/186_plain_0.63	0.630000	0.441237	0.219237
187	light	stimuliSR/sub3/matching/187_light_0.63	0.630000	0.593375	0.223375
188	dark	stimuliSR/sub3/matching/188_dark_0.46	0.460000	0.173421	0.091421
189	plain	stimuliSR/sub3/matching/189_plain_0.11	0.110000	0.489639	0.021639
190	dark	stimuliSR/sub3/matching/190_dark_0.82	0.820000	0.746930	0.152930
191	light	stimuliSR/sub3/matching/191_light_1.05	1.050000	0.129068	0.311068
192	dark	stimuliSR/sub3/matching/192_dark_1.50	1.500000	0.502128	0.350128
193	plain	stimuliSR/sub3/matching/193_plain_1.05	1.050000	0.460574	0.506574
194	light	stimuliSR/sub3/matching/194_light_0.19	0.190000	0.340260	0.150260
195	dark	stimuliSR/sub3/matching/195_dark_1.67	1.670000	0.769578	0.381578
196	light	stimuliSR/sub3/matching/196_light_0.31	0.310000	0.553643	0.167643
197	plain	stimuliSR/sub3/matching/197_plain_0.19	0.190000	0.875602	0.039602
198	light	stimuliSR/sub3/matching/198_light_1.29	1.290000	0.746369	0.358369
199	light	stimuliSR/sub3/matching/199_light_0.31	0.310000	0.631430	0.177430
200	plain	stimuliSR/sub3/matching/200_plain_0.19	0.190000	0.824792	0.062792
201	plain	stimuliSR/sub3/matching/201_plain_0.19	0.190000	0.715114	0.043114
202	light	stimuliSR/sub3/matching/202_light_1.29	1.290000	0.039063	0.329063
203	light	stimuliSR/sub3/matching/203_light_0.31	0.310000	0.990738	0.190738
204	light	stimuliSR/sub3/matching/204_light_1.67	1.670000	0.735470	0.407470
205	dark	stimuliSR/sub3/matching/205_dark_1.67	1.670000	0.673369	0.343369
206	dark	stimuliSR/sub3/matching/206_dark_1.67	1.670000	0.370571	0.368571
207	dark	stimuliSR/sub3/matching/207_dark_1.50	1.500000	0.358944	0.354944
208	plain	stimuliSR/sub3/matching/208_plain_0.31	0.310000	0.322729	0.106729
209	plain	stimuliSR/sub3/matching/209_plain_0.82	0.820000	0.259384	0.269384
210	light	stimuliSR/sub3/matching/210_light_0.11	0.110000	0.321195	0.147195
211	dark	stimuliSR/sub3/matching/211_dark_1.50	1.500000	0.410084	0.320084
212	light	stimuliSR/sub3/matching/212_light_0.19	0.190000	0.358208	0.154208
213	light	stimuliSR/sub3/matching/213_light_1.29	1.290000	0.035522	0.357522
214	light	stimuliSR/sub3/matching/214_light_0.19	0.190000	0.893400	0.143400
215	dark	stimuliSR/sub3/matching/215_dark_1.29	1.290000	0.350683	0.300683
216	light	stimuliSR/sub3/matching/216_light_0.31	0.310000	0.053451	0.182000
217	light	stimuliSR/sub3/matching/217_light_1.67	1.670000	0.290441	0.434441
218	dark	stimuliSR/sub3/matching/218_dark_1.67	1.670000	0.374614	0.356614
219	dark	stimuliSR/sub3/matching/219_dark_0.31	0.310000	0.505073	0.071073
220	dark	stimuliSR/sub3/matching/220_dark_0.11	0.110000	0.663024	0.035024
221	dark	stimuliSR/sub3/matching/221_dark_1.05	1.050000	0.886833	0.260833
222	light	stimuliSR/sub3/matching/222_light_1.50	1.500000	0.165384	0.413384
223	light	stimuliSR/sub3/matching/223_light_0.19	0.190000	0.716700	0.166700
224	light	stimuliSR/sub3/matching/224_light_1.67	1.670000	0.787882	0.439882
225	dark	stimuliSR/sub3/matching/225_dark_1.50	1.500000	0.967469	0.331469
226	plain	stimuliSR/sub3/matching/226_plain_0.19	0.190000	0.071622	0.051622
227	plain	stimuliSR/sub3/matching/227_plain_1.05	1.050000	0.273578	0.397578
228	light	stimuliSR/sub3/matching/228_light_0.46	0.460000	0.396356	0.196356
229	plain	stimuliSR/sub3/matching/229_plain_1.50	1.500000	0.349942	0.567942
230	plain	stimuliSR/sub3/matching/230_plain_0.19	0.190000	0.305132	0.047132
231	light	stimuliSR/sub3/matching/231_light_0.82	0.820000	0.677073	0.237073
232	plain	stimuliSR/sub3/matching/232_plain_1.50	1.500000	0.521626	0.621626
233	dark	stimuliSR/sub3/matching/233_dark_1.50	1.500000	0.413456	0.333456
234	light	stimuliSR/sub3/matching/234_light_0.11	0.110000	0.996624	0.148624
235	light	stimuliSR/sub3/matching/235_light_1.50	1.500000	0.732872	0.428872
236	plain	stimuliSR/sub3/matching/236_plain_1.50	1.500000	0.046305	0.584305
237	dark	stimuliSR/sub3/matching/237_dark_0.63	0.630000	0.880593	0.124593
238	plain	stimuliSR/sub3/matching/238_plain_0.46	0.460000	0.418189	0.140189
239	light	stimuliSR/sub3/matching/239_light_1.50	1.500000	0.584227	0.380227
240	plain	stimuliSR/sub3/matching/240_plain_0.82	0.820000	0.949328	0.279328
241	dark	stimuliSR/sub3/matching/241_dark_1.29	1.290000	0.853660	0.281660
242	dark	stimuliSR/sub3/matching/242_dark_0.63	0.630000	0.893662	0.109662
243	dark	stimuliSR/sub3/matching/243_dark_0.46	0.460000	0.071387	0.107387
244	dark	stimuliSR/sub3/matching/244_dark_0.63	0.630000	0.947480	0.115480
245	light	stimuliSR/sub3/matching/245_light_0.82	0.820000	0.402657	0.242657
246	plain	stimuliSR/sub3/matching/246_plain_0.31	0.310000	0.185844	0.067844
247	plain	stimuliSR/sub3/matching/247_plain_1.50	1.500000	0.501410	0.643410
248	dark	stimuliSR/sub3/matching/248_dark_0.11	0.110000	0.004954	0.060000
249	light	stimuliSR/sub3/matching/249_light_1.29	1.290000	0.319778	0.389778
250	dark	stimuliSR/sub3/matching/250_dark_0.31	0.310000	0.177466	0.071466
251	light	stimuliSR/sub3/matching/251_light_0.19	0.190000	0.721364	0.145364
252	dark	stimuliSR/sub3/matching/252_dark_0.63	0.630000	0.672679	0.126679
253	light	stimuliSR/sub3/matching/253_light_0.82	0.820000	0.572991	0.242991
254	dark	stimuliSR/sub3/matching/254_dark_0.31	0.310000	0.152498	0.066498
255	light	stimuliSR/sub3/matching/255_light_0.46	0.460000	0.218835	0.192835
256	dark	stimuliSR/sub3/matching/256_dark_0.11	0.110000	0.028390	0.028390
257	plain	stimuliSR/sub3/matching/257_plain_0.46	0.460000	0.540211	0.156211
258	dark	stimuliSR/sub3/matching/258_dark_1.50	1.500000	0.115772	0.321772
259	plain	stimuliSR/sub3/matching/259_plain_1.50	1.500000	0.988278	0.668278
260	dark	stimuliSR/sub3/matching/260_dark_0.82	0.820000	0.429955	0.145955
261	light	stimuliSR/sub3/matching/261_light_0.82	0.820000	0.896988	0.264988
262	light	stimuliSR/sub3/matching/262_light_0.46	0.460000	0.755291	0.195291
263	plain	stimuliSR/sub3/matching/263_plain_0.63	0.630000	0.806096	0.194096
264	light	stimuliSR/sub3/matching/264_light_0.63	0.630000	0.957657	0.217657
265	plain	stimuliSR/sub3/matching/265_plain_0.31	0.310000	0.231259	0.067259
266	dark	stimuliSR/sub3/matching/266_dark_0.46	0.460000	0.328239	0.094239
267	light	stimuliSR/sub3/matching/267_light_0.31	0.310000	0.222641	0.146641
268	light	stimuliSR/sub3/matching/268_light_0.31	0.310000	0.384698	0.174698
269	dark	stimuliSR/sub3/matching/269_dark_1.50	1.500000	0.431570	0.309570
270	dark	stimuliSR/sub3/matching/270_dark_1.50	1.500000	0.359103	0.323103
271	light	stimuliSR/sub3/matching/271_light_1.50	1.500000	0.341453	0.427453
272	plain	stimuliSR/sub3/matching/272_plain_0.82	0.820000	0.552053	0.278053
273	dark	stimuliSR/sub3/matching/273_dark_0.11	0.110000	0.455870	0.039870
274	plain	stimuliSR/sub3/matching/274_plain_1.29	1.290000	0.660461	0.552461
275	plain	stimuliSR/sub3/matching/275_plain_0.82	0.820000	0.233977	0.287977
276	light	stimuliSR/sub3/matching/276_light_0.31	0.310000	0.789849	0.157849
277	dark	stimuliSR/sub3/matching/277_dark_1.67	1.670000	0.677541	0.371541
278	plain	stimuliSR/sub3/matching/278_plain_1.29	1.290000	0.558280	0.560280
279	dark	stimuliSR/sub3/matching/279_dark_0.63	0.630000	0.241820	0.131820
280	light	stimuliSR/sub3/matching/280_light_0.63	0.630000	0.987879	0.225879
281	dark	stimuliSR/sub3/matching/281_dark_0.31	0.310000	0.748215	0.082215
282	light	stimuliSR/sub3/matching/282_light_1.50	1.500000	0.785205	0.421205
283	light	stimuliSR/sub3/matching/283_light_0.63	0.630000	0.769465	0.221465
284	light	stimuliSR/sub3/matching/284_light_1.05	1.050000	0.820794	0.370794
285	dark	stimuliSR/sub3/matching/285_dark_0.46	0.460000	0.706883	0.106883
286	plain	stimuliSR/sub3/matching/286_plain_0.19	0.190000	0.942502	0.042502
287	light	stimuliSR/sub3/matching/287_light_1.05	1.050000	0.681909	0.371909
288	plain	stimuliSR/sub3/matching/288_plain_1.29	1.290000	0.235777	0.501777
289	light	stimuliSR/sub3/matching/289_light_0.11	0.110000	0.871432	0.119432
290	plain	stimuliSR/sub3/matching/290_plain_0.31	0.310000	0.333638	0.073638
291	plain	stimuliSR/sub3/matching/291_plain_0.19	0.190000	0.442987	0.050987
292	light	stimuliSR/sub3/matching/292_light_0.46	0.460000	0.725210	0.199210
293	plain	stimuliSR/sub3/matching/293_plain_1.05	1.050000	0.402985	0.440985
294	light	stimuliSR/sub3/matching/294_light_0.82	0.820000	0.019745	0.248000
295	plain	stimuliSR/sub3/matching/295_plain_0.11	0.110000	0.471439	0.016000
296	light	stimuliSR/sub3/matching/296_light_1.50	1.500000	0.880268	0.382268
297	dark	stimuliSR/sub3/matching/297_dark_0.19	0.190000	0.467307	0.067307
298	plain	stimuliSR/sub3/matching/298_plain_0.46	0.460000	0.691414	0.165414
299	dark	stimuliSR/sub3/matching/299_dark_1.67	1.670000	0.316658	0.352658
