tar_lum,mat_lum,bg_tar,bg_mat
1,0.0,gray,gray
1,0.0,gray,gray
1,0.4784047840478405,gray,gray
1,0.02275022750227502,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.5778557785577856,gray,gray
1,0.8625586255862558,gray,gray
1,0.0,gray,gray
1,0.6604066040660407,gray,gray
1,0.3087530875308753,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.15145151451514516,gray,gray
1,0.3016030160301603,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.42380423804238043,gray,gray
1,0.021450214502145022,gray,gray
1,0.11180111801118012,gray,gray
1,0.2028020280202802,gray,gray
1,0.0,gray,gray
1,0.08060080600806008,gray,gray
1,0.5616056160561606,gray,gray
1,0.0,gray,gray
1,1.0738107381073811,gray,gray
1,0.7702577025770257,gray,gray
1,0.16315163151631518,gray,gray
1,0.17810178101781018,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.052650526505265055,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.2086520865208652,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.42250422504225044,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.07800078000780007,gray,gray
1,0.0,gray,gray
1,0.5447054470544705,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.2639026390263903,gray,gray
1,0.0,gray,gray
1,0.2015020150201502,gray,gray
1,0.04875048750487505,gray,gray
1,1.012710127101271,gray,gray
1,0.22750227502275022,gray,gray
1,0.0,gray,gray
1,0.07410074100741007,gray,gray
1,0.1924019240192402,gray,gray
1,0.0,gray,gray
1,0.5070050700507005,gray,gray
1,0.7078570785707857,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.5057050570505705,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.2015020150201502,gray,gray
