tar_lum,mat_lum,target_bg,match_bg,spacing
7.2,6.918669186691867,gray,gray,even
7.2,13.624136241362413,gray,gray,even
7.2,12.963079630796306,gray,gray,even
7.2,6.4701647016470165,gray,gray,even
7.2,3.249382493824938,gray,gray,even
7.2,4.073590735907359,gray,gray,even
7.2,9.41859418594186,gray,gray,even
7.2,7.582975829758299,gray,gray,even
7.2,10.735507355073553,gray,gray,even
7.2,13.293282932829328,gray,gray,even
7.2,9.09359093590936,gray,gray,even
7.2,5.629706297062969,gray,gray,even
7.2,11.473264732647324,gray,gray,even
7.2,13.631936319363193,gray,gray,even
7.2,3.666036660366604,gray,gray,even
7.2,1.7816678166781668,gray,gray,even
7.2,11.9770197701977,gray,gray,even
7.2,6.685966859668597,gray,gray,even
7.2,4.445394453944539,gray,gray,even
7.2,5.963159631596316,gray,gray,even
7.2,6.5507655076550755,gray,gray,even
7.2,6.979119791197912,gray,gray,even
7.2,4.4310943109431085,gray,gray,even
7.2,8.892088920889211,gray,gray,even
7.2,7.242372423724237,gray,gray,even
7.2,2.118371183711837,gray,gray,even
7.2,2.633176331763317,gray,gray,even
7.2,12.413824138241385,gray,gray,even
7.2,7.747427474274742,gray,gray,even
7.2,6.576765767657678,gray,gray,even
7.2,2.8626286262862632,gray,gray,even
7.2,4.056690566905669,gray,gray,even
7.2,9.041590415904158,gray,gray,even
7.2,4.807448074480745,gray,gray,even
7.2,10.786857868578688,gray,gray,even
7.2,5.590055900559006,gray,gray,even
7.2,8.665886658866588,gray,gray,even
7.2,5.794157941579416,gray,gray,even
7.2,6.862768627686278,gray,gray,even
7.2,6.292062920629205,gray,gray,even
7.2,14.343043430434305,gray,gray,even
7.2,2.022170221702217,gray,gray,even
14.4,16.562165621656217,gray,gray,even
14.4,12.322823228232284,gray,gray,even
14.4,17.52027520275203,gray,gray,even
14.4,14.626446264462645,gray,gray,even
14.4,19.325343253432536,gray,gray,even
14.4,13.788587885878858,gray,gray,even
14.4,15.93620936209362,gray,gray,even
14.4,10.919459194591944,gray,gray,even
14.4,10.661406614066141,gray,gray,even
14.4,13.347233472334723,gray,gray,even
14.4,15.184801848018479,gray,gray,even
14.4,15.572855728557286,gray,gray,even
14.4,8.55538555385554,gray,gray,even
14.4,19.851848518485184,gray,gray,even
14.4,15.299202992029919,gray,gray,even
14.4,13.588385883858841,gray,gray,even
14.4,11.302313023130234,gray,gray,even
14.4,17.56447564475645,gray,gray,even
14.4,10.567805678056779,gray,gray,even
14.4,20.071550715507158,gray,gray,even
14.4,12.206472064720645,gray,gray,even
14.4,6.320663206632067,gray,gray,even
14.4,15.182851828518286,gray,gray,even
14.4,12.353373533735338,gray,gray,even
14.4,20.327653276532764,gray,gray,even
14.4,17.095170951709516,gray,gray,even
14.4,6.704817048170482,gray,gray,even
14.4,15.806858068580684,gray,gray,even
14.4,13.067730677306773,gray,gray,even
14.4,19.864198641986423,gray,gray,even
14.4,12.471024710247102,gray,gray,even
14.4,8.807588075880757,gray,gray,even
14.4,10.561305613056133,gray,gray,even
14.4,15.714557145571456,gray,gray,even
14.4,18.120231202312024,gray,gray,even
14.4,11.39721397213972,gray,gray,even
14.4,13.485684856848568,gray,gray,even
14.4,20.254852548525484,gray,gray,even
14.4,7.168271682716828,gray,gray,even
14.4,12.424224242242422,gray,gray,even
14.4,3.494434944349444,gray,gray,even
14.4,15.904359043590436,gray,gray,even
14.4,19.32079320793208,gray,gray,even
14.4,18.48228482284823,gray,gray,even
14.4,9.997749977499774,gray,gray,even
14.4,12.699176991769914,gray,gray,even
14.4,5.893608936089362,gray,gray,even
14.4,13.758687586875867,gray,gray,even
14.4,17.83877838778388,gray,gray,even
14.4,9.76569765697657,gray,gray,even
14.4,14.45159451594516,gray,gray,even
14.4,15.225102251022511,gray,gray,even
14.4,15.275152751527514,gray,gray,even
14.4,13.629336293362934,gray,gray,even
14.4,12.846728467284672,gray,gray,even
14.4,7.863128631286313,gray,gray,even
14.4,10.60160601606016,gray,gray,even
14.4,19.05819058190582,gray,gray,even
14.4,14.097340973409734,gray,gray,even
14.4,19.637996379963802,gray,gray,even
14.4,19.214192141921423,gray,gray,even
14.4,13.596835968359684,gray,gray,even
14.4,9.242442424424244,gray,gray,even
14.4,10.50410504105041,gray,gray,even
14.4,16.53421534215342,gray,gray,even
14.4,14.799997999979999,gray,gray,even
14.4,17.61907619076191,gray,gray,even
14.4,19.428694286942868,gray,gray,even
14.4,16.246912469124688,gray,gray,even
14.4,12.59777597775978,gray,gray,even
14.4,18.178731787317872,gray,gray,even
14.4,19.64319643196432,gray,gray,even
14.4,9.895048950489505,gray,gray,even
14.4,6.668416684166843,gray,gray,even
14.4,18.542085420854207,gray,gray,even
14.4,13.839938399383993,gray,gray,even
14.4,11.036460364603649,gray,gray,even
14.4,13.004680046800468,gray,gray,even
14.4,13.687836878368785,gray,gray,even
14.4,14.1629916299163,gray,gray,even
14.4,11.01631016310163,gray,gray,even
14.4,16.06491064910649,gray,gray,even
14.4,14.44509445094451,gray,gray,even
14.4,7.300223002230022,gray,gray,even
14.4,8.216732167321672,gray,gray,even
14.4,18.84628846288463,gray,gray,even
14.4,14.967049670496705,gray,gray,even
14.4,13.717737177371776,gray,gray,even
14.4,8.607386073860738,gray,gray,even
14.4,10.480054800548006,gray,gray,even
14.4,16.200112001120008,gray,gray,even
14.4,11.5350153501535,gray,gray,even
14.4,17.659376593765938,gray,gray,even
14.4,12.549025490254904,gray,gray,even
14.4,15.856908569085693,gray,gray,even
14.4,12.800578005780055,gray,gray,even
14.4,14.035590355903556,gray,gray,even
14.4,13.392083920839207,gray,gray,even
14.4,20.07675076750768,gray,gray,even
14.4,7.122121221212213,gray,gray,even
21.6,23.166231662316623,gray,gray,even
21.6,20.56880568805688,gray,gray,even
21.6,24.132791327913278,gray,gray,even
21.6,21.735567355673556,gray,gray,even
21.6,26.807568075680763,gray,gray,even
21.6,21.26041260412604,gray,gray,even
21.6,22.640376403764037,gray,gray,even
21.6,19.79269792697927,gray,gray,even
21.6,19.637346373463732,gray,gray,even
21.6,21.03551035510355,gray,gray,even
21.6,22.093720937209373,gray,gray,even
21.6,22.366073660736607,gray,gray,even
21.6,18.189781897818982,gray,gray,even
21.6,27.935329353293533,gray,gray,even
21.6,22.171721717217174,gray,gray,even
21.6,21.155761557615573,gray,gray,even
21.6,20.016300163001628,gray,gray,even
21.6,24.182841828418283,gray,gray,even
21.6,19.57949579495795,gray,gray,even
21.6,28.478734787347875,gray,gray,even
21.6,20.51030510305103,gray,gray,even
21.6,16.196861968619686,gray,gray,even
21.6,22.091770917709173,gray,gray,even
21.6,20.581805818058182,gray,gray,even
21.6,29.17684176841768,gray,gray,even
21.6,23.675836758367588,gray,gray,even
21.6,16.581665816658163,gray,gray,even
21.6,22.54027540275403,gray,gray,even
21.6,20.900959009590093,gray,gray,even
21.6,27.965229652296518,gray,gray,even
21.6,20.631856318563187,gray,gray,even
21.6,18.381533815338152,gray,gray,even
21.6,19.575595755957558,gray,gray,even
21.6,22.470724707247076,gray,gray,even
21.6,24.868598685986857,gray,gray,even
21.6,20.070250702507025,gray,gray,even
21.6,21.103761037610376,gray,gray,even
21.6,28.96948969489695,gray,gray,even
21.6,17.020420204202043,gray,gray,even
21.6,20.61170611706117,gray,gray,even
21.6,12.597125971259713,gray,gray,even
21.6,22.61567615676157,gray,gray,even
21.6,26.798467984679853,gray,gray,even
21.6,25.377553775537763,gray,gray,even
21.6,19.216792167921678,gray,gray,even
21.6,20.731957319573194,gray,gray,even
21.6,15.74510745107451,gray,gray,even
21.6,21.244162441624415,gray,gray,even
21.6,24.50849508495085,gray,gray,even
21.6,19.062740627406274,gray,gray,even
21.6,21.630266302663024,gray,gray,even
21.6,22.121021210212106,gray,gray,even
21.6,22.154821548215484,gray,gray,even
21.6,21.17721177211772,gray,gray,even
21.6,20.798257982579827,gray,gray,even
21.6,17.630776307763078,gray,gray,even
21.6,19.600296002960032,gray,gray,even
21.6,26.310963109631096,gray,gray,even
21.6,21.427464274642748,gray,gray,even
21.6,27.451074510745112,gray,gray,even
21.6,26.595015950159503,gray,gray,even
21.6,21.160311603116032,gray,gray,even
21.6,18.700037000370003,gray,gray,even
21.6,19.54049540495405,gray,gray,even
21.6,23.140881408814092,gray,gray,even
21.6,21.84281842818428,gray,gray,even
21.6,24.24589245892459,gray,gray,even
21.6,27.011670116701175,gray,gray,even
21.6,22.892578925789262,gray,gray,even
21.6,20.68710687106871,gray,gray,even
21.6,24.94789947899479,gray,gray,even
21.6,27.462124621246208,gray,gray,even
21.6,19.14919149191492,gray,gray,even
21.6,16.545915459154592,gray,gray,even
21.6,25.466604666046663,gray,gray,even
21.6,21.287712877128765,gray,gray,even
21.6,19.862248622486227,gray,gray,even
21.6,20.87105871058711,gray,gray,even
21.6,21.207762077620774,gray,gray,even
21.6,21.463864638646385,gray,gray,even
21.6,19.849898498984988,gray,gray,even
21.6,22.742427424274243,gray,gray,even
21.6,21.62636626366264,gray,gray,even
21.6,17.140671406714066,gray,gray,even
21.6,17.9219792197922,gray,gray,even
21.6,25.94695946959469,gray,gray,even
21.6,21.94941949419494,gray,gray,even
21.6,21.222712227122273,gray,gray,even
21.6,18.229432294322947,gray,gray,even
21.6,19.52489524895249,gray,gray,even
21.6,22.85357853578536,gray,gray,even
21.6,20.147601476014763,gray,gray,even
21.6,24.29269292692927,gray,gray,even
21.6,20.66565665656657,gray,gray,even
21.6,22.578625786257863,gray,gray,even
21.6,20.777457774577748,gray,gray,even
21.6,21.3930139301393,gray,gray,even
21.6,21.057610576105766,gray,gray,even
21.6,28.49173491734917,gray,gray,even
21.6,16.978169781697815,gray,gray,even
28.8,33.03593035930359,gray,gray,even
28.8,26.01131011310113,gray,gray,even
28.8,35.64960649606496,gray,gray,even
28.8,29.16644166441664,gray,gray,even
28.8,42.88352883528835,gray,gray,even
28.8,27.88072880728807,gray,gray,even
28.8,31.61436614366143,gray,gray,even
28.8,24.553345533455328,gray,gray,even
28.8,24.312843128431286,gray,gray,even
28.8,27.272322723227234,gray,gray,even
28.8,30.13430134301343,gray,gray,even
28.8,30.871408714087142,gray,gray,even
28.8,22.60072600726007,gray,gray,even
28.8,45.934009340093404,gray,gray,even
28.8,30.34620346203462,gray,gray,even
28.8,27.599275992759928,gray,gray,even
28.8,24.924499244992447,gray,gray,even
28.8,35.78480784807847,gray,gray,even
28.8,24.22769227692277,gray,gray,even
28.8,47.40367403674037,gray,gray,even
28.8,25.879358793587933,gray,gray,even
28.8,21.146661466614667,gray,gray,even
28.8,30.131051310513104,gray,gray,even
28.8,26.045760457604576,gray,gray,even
28.8,49.29259292592926,gray,gray,even
28.8,34.414594145941464,gray,gray,even
28.8,21.375463754637547,gray,gray,even
28.8,31.343313433134327,gray,gray,even
28.8,26.908969089690896,gray,gray,even
28.8,46.01526015260153,gray,gray,even
28.8,26.182261822618226,gray,gray,even
28.8,22.78532785327853,gray,gray,even
28.8,24.221842218422186,gray,gray,even
28.8,31.154161541615416,gray,gray,even
28.8,37.640576405764065,gray,gray,even
28.8,25.019400194001943,gray,gray,even
28.8,27.45887458874589,gray,gray,even
28.8,48.731637316373174,gray,gray,even
28.8,21.662766627666283,gray,gray,even
28.8,26.1270112701127,gray,gray,even
28.8,19.069240692406925,gray,gray,even
28.8,31.54676546765468,gray,gray,even
28.8,42.860128601286014,gray,gray,even
28.8,39.01664016640167,gray,gray,even
28.8,23.728487284872852,gray,gray,even
28.8,26.452014520145198,gray,gray,even
28.8,20.90030900309003,gray,gray,even
28.8,27.83782837828378,gray,gray,even
28.8,36.66621666216662,gray,gray,even
28.8,23.53478534785348,gray,gray,even
28.8,28.88238882388824,gray,gray,even
28.8,30.209052090520906,gray,gray,even
28.8,30.300703007030073,gray,gray,even
28.8,27.655826558265584,gray,gray,even
28.8,26.63206632066321,gray,gray,even
28.8,22.116471164711648,gray,gray,even
28.8,24.258242582425822,gray,gray,even
28.8,41.54061540615406,gray,gray,even
28.8,28.33248332483325,gray,gray,even
28.8,44.624246242462426,gray,gray,even
28.8,42.31022310223103,gray,gray,even
28.8,27.610976109761094,gray,gray,even
28.8,23.115531155311555,gray,gray,even
28.8,24.17049170491705,gray,gray,even
28.8,32.96767967679677,gray,gray,even
28.8,29.455694556945573,gray,gray,even
28.8,35.95640956409565,gray,gray,even
28.8,43.437334373343724,gray,gray,even
28.8,32.295572955729554,gray,gray,even
28.8,26.33111331113311,gray,gray,even
28.8,37.85442854428543,gray,gray,even
28.8,44.654146541465416,gray,gray,even
28.8,23.642036420364203,gray,gray,even
28.8,21.354013540135398,gray,gray,even
28.8,39.257792577925784,gray,gray,even
28.8,27.95482954829548,gray,gray,even
28.8,24.664496644966448,gray,gray,even
28.8,26.82836828368284,gray,gray,even
28.8,27.73837738377384,gray,gray,even
28.8,28.432584325843262,gray,gray,even
28.8,24.64564645646457,gray,gray,even
28.8,31.89061890618906,gray,gray,even
28.8,28.8719887198872,gray,gray,even
28.8,21.746617466174666,gray,gray,even
28.8,22.35957359573596,gray,gray,even
28.8,40.55715557155572,gray,gray,even
28.8,29.744947449474488,gray,gray,even
28.8,27.780627806278066,gray,gray,even
28.8,22.63842638426384,gray,gray,even
28.8,24.14839148391484,gray,gray,even
28.8,32.190271902719026,gray,gray,even
28.8,25.15915159151591,gray,gray,even
28.8,36.08316083160832,gray,gray,even
28.8,26.27326273262733,gray,gray,even
28.8,31.447314473144733,gray,gray,even
28.8,26.57551575515755,gray,gray,even
28.8,28.240832408324085,gray,gray,even
28.8,27.332773327733282,gray,gray,even
28.8,47.439424394243936,gray,gray,even
28.8,21.634166341663413,gray,gray,even
36.1,43.04278042780428,gray,gray,even
36.1,31.528565285652856,gray,gray,even
36.1,47.32632326323263,gray,gray,even
36.1,36.70001700017,gray,gray,even
36.1,59.183091830918315,gray,gray,even
36.1,34.59334593345933,gray,gray,even
36.1,40.71250712507125,gray,gray,even
36.1,29.13914139141391,gray,gray,even
36.1,28.745887458874588,gray,gray,even
36.1,33.59623596235962,gray,gray,even
36.1,38.287332873328744,gray,gray,even
36.1,39.49439494394944,gray,gray,even
36.1,25.939159391593915,gray,gray,even
36.1,64.1829418294183,gray,gray,even
36.1,38.634436344363436,gray,gray,even
36.1,34.131841318413194,gray,gray,even
36.1,29.747547475474754,gray,gray,even
36.1,47.54862548625486,gray,gray,even
36.1,28.60613606136061,gray,gray,even
36.1,65.0,gray,gray,even
36.1,31.31341313413134,gray,gray,even
36.1,23.55558555585556,gray,gray,even
36.1,38.281482814828145,gray,gray,even
36.1,31.585115851158513,gray,gray,even
36.1,65.0,gray,gray,even
36.1,45.30220302203022,gray,gray,even
36.1,23.931939319393194,gray,gray,even
36.1,40.26855268552685,gray,gray,even
36.1,33.00018000180002,gray,gray,even
36.1,64.31554315543157,gray,gray,even
36.1,31.809368093680934,gray,gray,even
36.1,26.24141241412414,gray,gray,even
36.1,28.59638596385964,gray,gray,even
36.1,39.95849958499585,gray,gray,even
36.1,50.590005900059005,gray,gray,even
36.1,29.902899028990287,gray,gray,even
36.1,33.90173901739018,gray,gray,even
36.1,65.0,gray,gray,even
36.1,24.40189401894019,gray,gray,even
36.1,31.719667196671967,gray,gray,even
36.1,21.11286112861129,gray,gray,even
36.1,40.601356013560135,gray,gray,even
36.1,59.1440914409144,gray,gray,even
36.1,52.84552845528455,gray,gray,even
36.1,27.787777877778773,gray,gray,even
36.1,32.2520225202252,gray,gray,even
36.1,23.151931519315195,gray,gray,even
36.1,34.52314523145231,gray,gray,even
36.1,48.992289922899225,gray,gray,even
36.1,27.469924699246988,gray,gray,even
36.1,36.23526235262353,gray,gray,even
36.1,38.40888408884089,gray,gray,even
36.1,38.56033560335603,gray,gray,even
36.1,34.22479224792248,gray,gray,even
36.1,32.54647546475465,gray,gray,even
36.1,25.146151461514613,gray,gray,even
36.1,28.655536555365554,gray,gray,even
36.1,56.98216982169821,gray,gray,even
36.1,35.33370333703337,gray,gray,even
36.1,62.0359703597036,gray,gray,even
36.1,58.24318243182432,gray,gray,even
36.1,34.151341513415126,gray,gray,even
36.1,26.782867828678288,gray,gray,even
36.1,28.51188511885119,gray,gray,even
36.1,42.930329303293036,gray,gray,even
36.1,37.17517175171753,gray,gray,even
36.1,47.82942829428294,gray,gray,even
36.1,60.09050090500905,gray,gray,even
36.1,41.82986829868299,gray,gray,even
36.1,32.05377053770537,gray,gray,even
36.1,50.94035940359404,gray,gray,even
36.1,62.08537085370855,gray,gray,even
36.1,27.646076460764608,gray,gray,even
36.1,23.895538955389558,gray,gray,even
36.1,53.240732407324074,gray,gray,even
36.1,34.71489714897149,gray,gray,even
36.1,29.322443224432245,gray,gray,even
36.1,32.86887868878689,gray,gray,even
36.1,34.360643606436064,gray,gray,even
36.1,35.49750497504975,gray,gray,even
36.1,29.291242912429123,gray,gray,even
36.1,41.165561655616564,gray,gray,even
36.1,36.217712177121776,gray,gray,even
36.1,24.53969539695397,gray,gray,even
36.1,25.543955439554395,gray,gray,even
36.1,55.370153701537006,gray,gray,even
36.1,37.64837648376484,gray,gray,even
36.1,34.42889428894289,gray,gray,even
36.1,26.00091000910009,gray,gray,even
36.1,28.47613476134761,gray,gray,even
36.1,41.656966569665705,gray,gray,even
36.1,30.132351323513237,gray,gray,even
36.1,48.03678036780368,gray,gray,even
36.1,31.95886958869589,gray,gray,even
36.1,40.438854388543895,gray,gray,even
36.1,32.45417454174542,gray,gray,even
36.1,35.18355183551836,gray,gray,even
36.1,33.695686956869565,gray,gray,even
36.1,65.0,gray,gray,even
36.1,24.354443544435444,gray,gray,even
43.3,52.91247912479125,gray,gray,even
43.3,36.97106971069711,gray,gray,even
43.3,58.84313843138432,gray,gray,even
43.3,44.1308913089131,gray,gray,even
43.3,65.0,gray,gray,even
43.3,41.214312143121425,gray,gray,even
43.3,49.68649686496865,gray,gray,even
43.3,33.66253662536625,gray,gray,even
43.3,33.11783117831178,gray,gray,even
43.3,39.83369833698337,gray,gray,even
43.3,46.328563285632846,gray,gray,even
43.3,47.999729997299966,gray,gray,even
43.3,29.231442314423145,gray,gray,even
43.3,65.0,gray,gray,even
43.3,46.80891808918089,gray,gray,even
43.3,40.57535575355754,gray,gray,even
43.3,34.50494504945049,gray,gray,even
43.3,59.15059150591506,gray,gray,even
43.3,32.92412924129241,gray,gray,even
43.3,65.0,gray,gray,even
43.3,36.67271672716727,gray,gray,even
43.3,25.932009320093197,gray,gray,even
43.3,46.32011320113201,gray,gray,even
43.3,37.049070490704906,gray,gray,even
43.3,65.0,gray,gray,even
43.3,56.04031040310403,gray,gray,even
43.3,26.452664526645265,gray,gray,even
43.3,49.071590715907156,gray,gray,even
43.3,39.00819008190082,gray,gray,even
43.3,65.0,gray,gray,even
43.3,37.35912359123592,gray,gray,even
43.3,29.65069650696507,gray,gray,even
43.3,32.91047910479105,gray,gray,even
43.3,48.64258642586426,gray,gray,even
43.3,63.36198361983621,gray,gray,even
43.3,34.72009720097201,gray,gray,even
43.3,40.25620256202562,gray,gray,even
43.3,65.0,gray,gray,even
43.3,27.10332103321033,gray,gray,even
43.3,37.2349723497235,gray,gray,even
43.3,22.550025500255003,gray,gray,even
43.3,49.53244532445324,gray,gray,even
43.3,65.0,gray,gray,even
43.3,65.0,gray,gray,even
43.3,31.79116791167912,gray,gray,even
43.3,37.97207972079721,gray,gray,even
43.3,25.373003730037304,gray,gray,even
43.3,41.11616116161162,gray,gray,even
43.3,61.150011500115006,gray,gray,even
43.3,31.35111351113511,gray,gray,even
43.3,43.48673486734867,gray,gray,even
43.3,46.496914969149685,gray,gray,even
43.3,46.70621706217062,gray,gray,even
43.3,40.704057040570405,gray,gray,even
43.3,38.38028380283803,gray,gray,even
43.3,28.13358133581336,gray,gray,even
43.3,32.9930299302993,gray,gray,even
43.3,65.0,gray,gray,even
43.3,42.23937239372393,gray,gray,even
43.3,65.0,gray,gray,even
43.3,65.0,gray,gray,even
43.3,40.60200602006021,gray,gray,even
43.3,30.400154001540017,gray,gray,even
43.3,32.79412794127941,gray,gray,even
43.3,52.75712757127571,gray,gray,even
43.3,44.788697886978866,gray,gray,even
43.3,59.53994539945399,gray,gray,even
43.3,65.0,gray,gray,even
43.3,51.232862328623284,gray,gray,even
43.3,37.69777697776978,gray,gray,even
43.3,63.846888468884686,gray,gray,even
43.3,65.0,gray,gray,even
43.3,31.594865948659486,gray,gray,even
43.3,26.402614026140267,gray,gray,even
43.3,65.0,gray,gray,even
43.3,41.382013820138205,gray,gray,even
43.3,33.916039160391605,gray,gray,even
43.3,38.82618826188261,gray,gray,even
43.3,40.891258912589116,gray,gray,even
43.3,42.465574655746565,gray,gray,even
43.3,33.872488724887255,gray,gray,even
43.3,50.31310313103131,gray,gray,even
43.3,43.463334633346335,gray,gray,even
43.3,27.294422944229442,gray,gray,even
43.3,28.68478684786848,gray,gray,even
43.3,65.0,gray,gray,even
43.3,45.44390443904439,gray,gray,even
43.3,40.986159861598615,gray,gray,even
43.3,29.317243172431727,gray,gray,even
43.3,32.744077440774404,gray,gray,even
43.3,50.99365993659936,gray,gray,even
43.3,35.0379503795038,gray,gray,even
43.3,59.82724827248273,gray,gray,even
43.3,37.566475664756645,gray,gray,even
43.3,49.30754307543076,gray,gray,even
43.3,38.25223252232522,gray,gray,even
43.3,42.03137031370313,gray,gray,even
43.3,39.9708497084971,gray,gray,even
43.3,65.0,gray,gray,even
43.3,27.038320383203825,gray,gray,even
50.5,62.78217782177822,gray,gray,even
50.5,42.41292412924129,gray,gray,even
50.5,65.0,gray,gray,even
50.5,51.561765617656185,gray,gray,even
50.5,65.0,gray,gray,even
50.5,47.835278352783526,gray,gray,even
50.5,58.660486604866044,gray,gray,even
50.5,38.18593185931859,gray,gray,even
