tar_lum,mat_lum,bg_tar,bg_mat
0,1.1732617326173262,gray,gray
0,0.0,gray,gray
0,0.3139531395313953,gray,gray
0,0.14950149501495014,gray,gray
0,0.0,gray,gray
0,0.19630196301963018,gray,gray
0,0.0,gray,gray
0,1.093960939609396,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.4010540105401054,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.6435064350643507,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.014950149501495015,gray,gray
0,0.0,gray,gray
0,0.3367033670336703,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.45695456954569547,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0975009750097501,gray,gray
0,0.20995209952099522,gray,gray
0,0.4264042640426404,gray,gray
0,0.0,gray,gray
0,0.23465234652346523,gray,gray
0,0.2697526975269753,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.3971539715397154,gray,gray
0,0.5687556875568756,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.3178531785317853,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5947559475594756,gray,gray
0,0.0,gray,gray
0,0.2086520865208652,gray,gray
0,0.0,gray,gray
0,0.6883568835688357,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.2028020280202802,gray,gray
0,0.13260132601326013,gray,gray
0,0.0,gray,gray
0,0.11245112451124512,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.8079580795807958,gray,gray
0,0.22360223602236023,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.8957089570895709,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.08970089700897009,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5102551025510255,gray,gray
0,0.0,gray,gray
0,0.32045320453204534,gray,gray
0,0.0923009230092301,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5629056290562906,gray,gray
0,0.0,gray,gray
0,0.0994509945099451,gray,gray
0,0.963959639596396,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.13780137801378015,gray,gray
0,0.9269092690926909,gray,gray
0,0.0,gray,gray
5,8.340233402334023,gray,gray
5,3.856488564885649,gray,gray
5,5.987209872098721,gray,gray
5,5.479554795547956,gray,gray
5,3.173981739817398,gray,gray
5,5.626456264562646,gray,gray
5,4.85879858798588,gray,gray
5,8.141981419814199,gray,gray
5,2.983529835298353,gray,gray
5,4.662496624966249,gray,gray
5,6.247212472124721,gray,gray
5,4.2770427704277045,gray,gray
5,4.265992659926599,gray,gray
5,6.945969459694597,gray,gray
5,4.9809998099981,gray,gray
5,3.5048350483504835,gray,gray
5,4.899748997489975,gray,gray
5,5.049250492504925,gray,gray
5,2.172321723217232,gray,gray
5,6.056110561105611,gray,gray
5,4.60139601396014,gray,gray
5,4.340093400934009,gray,gray
5,6.412314123141232,gray,gray
5,3.7336373363733637,gray,gray
5,3.4443844438444384,gray,gray
5,4.864648646486465,gray,gray
5,3.876638766387664,gray,gray
5,3.6777367773677736,gray,gray
5,3.2500325003250032,gray,gray
5,4.93809938099381,gray,gray
5,3.7830378303783037,gray,gray
5,4.758697586975869,gray,gray
5,3.871438714387144,gray,gray
5,5.315753157531575,gray,gray
5,5.669356693566936,gray,gray
