tar_lum,mat_lum,bg_tar,bg_mat
0.0,0.2951029510295103,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.5193551935519355,gray,gray
0.0,0.4095040950409504,gray,gray
0.0,0.028600286002860027,gray,gray
0.0,0.0,gray,gray
0.0,0.24570245702457025,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.24115241152411523,gray,gray
0.0,0.2138521385213852,gray,gray
0.0,0.15925159251592516,gray,gray
0.0,0.3549035490354904,gray,gray
0.0,0.08060080600806008,gray,gray
0.0,0.12935129351293512,gray,gray
0.0,0.0,gray,gray
0.0,0.25350253502535025,gray,gray
0.0,0.15535155351553515,gray,gray
0.0,0.15990159901599016,gray,gray
0.0,0.013000130001300013,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.15145151451514516,gray,gray
0.0,0.0,gray,gray
0.0,0.37310373103731037,gray,gray
0.0,0.16835168351683516,gray,gray
0.0,0.0988009880098801,gray,gray
0.0,0.1904519045190452,gray,gray
0.0,0.09815098150981509,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.2008520085200852,gray,gray
0.0,0.17940179401794018,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.07020070200702007,gray,gray
0.0,0.5083050830508306,gray,gray
0.0,0.14365143651436516,gray,gray
0.0,0.0,gray,gray
0.0,0.13845138451384514,gray,gray
0.0,0.14950149501495014,gray,gray
0.0,0.0,gray,gray
0.0,0.0949009490094901,gray,gray
0.0,0.0,gray,gray
0.0,0.04550045500455004,gray,gray
0.0,0.0,gray,gray
0.0,0.16900169001690016,gray,gray
0.0,0.21775217752177523,gray,gray
0.0,0.23855238552385524,gray,gray
0.0,0.028600286002860027,gray,gray
0.0,0.04550045500455004,gray,gray
0.0,0.0,gray,gray
0.0,0.3269532695326953,gray,gray
0.0,0.0,gray,gray
0.0,0.09100091000910009,gray,gray
0.0,0.18200182001820017,gray,gray
0.0,0.0,gray,gray
0.0,0.0,gray,gray
0.0,0.1989019890198902,gray,gray
0.0,0.08515085150851509,gray,gray
0.0,0.11570115701157012,gray,gray
0.0,0.0,gray,gray
