tar_lum,mat_lum,target_bg,match_bg,spacing
0.0,0.2951029510295103,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.5193551935519355,gray,gray,even
0.0,0.4095040950409504,gray,gray,even
0.0,0.028600286002860024,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.24570245702457025,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.24115241152411526,gray,gray,even
0.0,0.2138521385213852,gray,gray,even
0.0,0.15925159251592516,gray,gray,even
0.0,0.3549035490354904,gray,gray,even
0.0,0.08060080600806008,gray,gray,even
0.0,0.12935129351293512,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.25350253502535025,gray,gray,even
0.0,0.15535155351553515,gray,gray,even
0.0,0.15990159901599016,gray,gray,even
0.0,0.013000130001300013,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.15145151451514516,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3731037310373104,gray,gray,even
0.0,0.16835168351683516,gray,gray,even
0.0,0.0988009880098801,gray,gray,even
0.0,0.1904519045190452,gray,gray,even
0.0,0.09815098150981508,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.2008520085200852,gray,gray,even
0.0,0.17940179401794018,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.07020070200702007,gray,gray,even
0.0,0.5083050830508306,gray,gray,even
0.0,0.14365143651436516,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.13845138451384514,gray,gray,even
0.0,0.14950149501495014,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0949009490094901,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.045500455004550036,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.16900169001690016,gray,gray,even
0.0,0.21775217752177525,gray,gray,even
0.0,0.23855238552385524,gray,gray,even
0.0,0.028600286002860024,gray,gray,even
0.0,0.045500455004550036,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3269532695326953,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.09100091000910007,gray,gray,even
0.0,0.18200182001820014,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.1989019890198902,gray,gray,even
0.0,0.08515085150851509,gray,gray,even
0.0,0.11570115701157012,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3542535425354253,gray,gray,even
0.0,0.23205232052320526,gray,gray,even
0.0,0.13650136501365015,gray,gray,even
0.0,0.08775087750877507,gray,gray,even
0.0,0.07995079950799508,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.013650136501365014,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.14820148201482014,gray,gray,even
0.0,0.1040010400104001,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3412534125341253,gray,gray,even
0.0,0.3731037310373104,gray,gray,even
0.0,0.4686546865468655,gray,gray,even
0.0,0.023400234002340026,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.3308533085330853,gray,gray,even
0.0,0.005850058500585007,gray,gray,even
0.0,0.5278052780527805,gray,gray,even
0.0,0.04940049400494005,gray,gray,even
0.0,0.1976019760197602,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.0,gray,gray,even
0.0,0.12545125451254513,gray,gray,even
7.2,8.282382823828238,gray,gray,even
7.2,5.79090790907909,gray,gray,even
7.2,6.865368653686536,gray,gray,even
7.2,9.034440344403443,gray,gray,even
7.2,8.674336743367434,gray,gray,even
7.2,7.311273112731127,gray,gray,even
7.2,6.007360073600736,gray,gray,even
7.2,8.108181081810818,gray,gray,even
7.2,6.752917529175294,gray,gray,even
7.2,6.175061750617505,gray,gray,even
7.2,8.092580925809258,gray,gray,even
7.2,7.996379963799638,gray,gray,even
7.2,7.798777987779879,gray,gray,even
7.2,8.488434884348843,gray,gray,even
7.2,7.507575075750758,gray,gray,even
7.2,7.688926889268893,gray,gray,even
7.2,5.931959319593196,gray,gray,even
7.2,8.136131361313613,gray,gray,even
7.2,7.785127851278513,gray,gray,even
7.2,7.800078000780008,gray,gray,even
7.2,7.2514725147251475,gray,gray,even
7.2,6.682716827168273,gray,gray,even
7.2,6.360963609636097,gray,gray,even
7.2,6.959619596195963,gray,gray,even
7.2,7.770827708277082,gray,gray,even
7.2,6.931669316693168,gray,gray,even
7.2,8.550835508355084,gray,gray,even
7.2,7.832578325783257,gray,gray,even
7.2,7.573875738757388,gray,gray,even
7.2,7.912529125291253,gray,gray,even
7.2,7.573875738757388,gray,gray,even
7.2,7.061670616706167,gray,gray,even
7.2,6.422064220642207,gray,gray,even
7.2,7.950229502295022,gray,gray,even
7.2,7.872878728787287,gray,gray,even
7.2,7.1988219882198825,gray,gray,even
7.2,6.6580165801658024,gray,gray,even
7.2,7.139671396713967,gray,gray,even
7.2,7.159821598215983,gray,gray,even
7.2,6.198461984619846,gray,gray,even
7.2,7.469224692246922,gray,gray,even
7.2,8.999989999899999,gray,gray,even
7.2,7.740927409274093,gray,gray,even
7.2,7.163721637216373,gray,gray,even
7.2,7.7214272142721425,gray,gray,even
7.2,7.761727617276173,gray,gray,even
7.2,6.977819778197782,gray,gray,even
7.2,7.561525615256152,gray,gray,even
7.2,7.068820688206882,gray,gray,even
7.2,7.374973749737498,gray,gray,even
7.2,6.535815358153582,gray,gray,even
7.2,7.835178351783518,gray,gray,even
7.2,8.010030100301003,gray,gray,even
7.2,8.085430854308543,gray,gray,even
7.2,7.309323093230933,gray,gray,even
7.2,7.374323743237432,gray,gray,even
7.2,6.917369173691737,gray,gray,even
7.2,8.393533935339352,gray,gray,even
7.2,6.326513265132651,gray,gray,even
7.2,7.545275452754527,gray,gray,even
7.2,7.881978819788197,gray,gray,even
7.2,6.822468224682248,gray,gray,even
7.2,7.009020090200902,gray,gray,even
7.2,7.943079430794308,gray,gray,even
7.2,7.524475244752447,gray,gray,even
7.2,7.638876388763887,gray,gray,even
7.2,5.911159111591116,gray,gray,even
7.2,7.003170031700318,gray,gray,even
7.2,8.487134871348712,gray,gray,even
7.2,8.060080600806009,gray,gray,even
7.2,7.715577155771557,gray,gray,even
7.2,7.532925329253294,gray,gray,even
7.2,7.505625056250563,gray,gray,even
7.2,5.872158721587216,gray,gray,even
7.2,6.7217172171721735,gray,gray,even
7.2,7.131221312213122,gray,gray,even
7.2,6.044410444104441,gray,gray,even
7.2,7.253422534225343,gray,gray,even
7.2,6.7178171781717815,gray,gray,even
7.2,6.5936659366593675,gray,gray,even
7.2,7.055820558205582,gray,gray,even
7.2,6.390863908639086,gray,gray,even
7.2,6.962869628696287,gray,gray,even
7.2,5.850708507085072,gray,gray,even
7.2,7.757177571775718,gray,gray,even
7.2,7.594025940259402,gray,gray,even
7.2,6.666466664666648,gray,gray,even
7.2,8.443584435844361,gray,gray,even
7.2,8.552135521355213,gray,gray,even
7.2,8.86868868688687,gray,gray,even
7.2,7.289172891728919,gray,gray,even
7.2,6.5637656376563775,gray,gray,even
7.2,8.407834078340784,gray,gray,even
7.2,7.222872228722287,gray,gray,even
7.2,9.062390623906241,gray,gray,even
7.2,7.389273892738927,gray,gray,even
7.2,7.937879378793787,gray,gray,even
7.2,6.421414214142143,gray,gray,even
7.2,6.7522675226752265,gray,gray,even
7.2,7.673326733267332,gray,gray,even
14.4,15.49420494204942,gray,gray,even
14.4,12.796677966779669,gray,gray,even
14.4,14.038840388403885,gray,gray,even
14.4,16.193611936119357,gray,gray,even
14.4,15.864058640586405,gray,gray,even
14.4,14.517245172451725,gray,gray,even
14.4,13.057330573305734,gray,gray,even
14.4,15.325203252032518,gray,gray,even
14.4,13.914689146891467,gray,gray,even
14.4,13.255582555825558,gray,gray,even
14.4,15.310253102531025,gray,gray,even
14.4,15.215352153521536,gray,gray,even
14.4,15.01840018400184,gray,gray,even
14.4,15.69050690506905,gray,gray,even
14.4,14.7219972199722,gray,gray,even
14.4,14.907899078990788,gray,gray,even
14.4,12.966979669796698,gray,gray,even
14.4,15.35250352503525,gray,gray,even
14.4,15.004750047500474,gray,gray,even
14.4,15.01970019700197,gray,gray,even
14.4,14.45419454194542,gray,gray,even
14.4,13.836038360383606,gray,gray,even
14.4,13.472034720347205,gray,gray,even
14.4,14.14219142191422,gray,gray,even
14.4,14.990449904499044,gray,gray,even
14.4,14.111641116411164,gray,gray,even
14.4,15.749657496574965,gray,gray,even
14.4,15.052850528505285,gray,gray,even
14.4,14.790897908979089,gray,gray,even
14.4,15.13280132801328,gray,gray,even
14.4,14.790247902479026,gray,gray,even
14.4,14.252042520425205,gray,gray,even
14.4,13.541585415854158,gray,gray,even
14.4,15.169851698516984,gray,gray,even
14.4,15.09250092500925,gray,gray,even
14.4,14.398943989439895,gray,gray,even
14.4,13.809388093880939,gray,gray,even
14.4,14.335893358933587,gray,gray,even
14.4,14.35669356693567,gray,gray,even
14.4,13.282882828828287,gray,gray,even
14.4,14.682346823468235,gray,gray,even
14.4,16.162411624116242,gray,gray,even
14.4,14.960549605496054,gray,gray,even
14.4,14.361243612436125,gray,gray,even
14.4,14.941049410494106,gray,gray,even
14.4,14.9819998199982,gray,gray,even
14.4,14.161691616916167,gray,gray,even
14.4,14.77789777897779,gray,gray,even
14.4,14.259842598425985,gray,gray,even
14.4,14.58419584195842,gray,gray,even
14.4,13.671586715867159,gray,gray,even
14.4,15.054800548005481,gray,gray,even
14.4,15.2290022900229,gray,gray,even
14.4,15.30310303103031,gray,gray,even
14.4,14.515945159451597,gray,gray,even
14.4,14.583545835458356,gray,gray,even
14.4,14.096040960409605,gray,gray,even
14.4,15.600806008060081,gray,gray,even
14.4,13.431734317343173,gray,gray,even
14.4,14.760997609976098,gray,gray,even
14.4,15.10160101601016,gray,gray,even
14.4,13.991389913899141,gray,gray,even
14.4,14.195491954919548,gray,gray,even
14.4,15.16270162701627,gray,gray,even
14.4,14.739547395473954,gray,gray,even
14.4,14.856548565485653,gray,gray,even
14.4,12.941629416294164,gray,gray,even
14.4,14.1889918899189,gray,gray,even
14.4,15.68920689206892,gray,gray,even
14.4,15.277752777527775,gray,gray,even
14.4,14.934549345493455,gray,gray,even
14.4,14.748647486474864,gray,gray,even
14.4,14.720047200472006,gray,gray,even
14.4,12.894828948289485,gray,gray,even
14.4,13.880238802388025,gray,gray,even
14.4,14.326793267932679,gray,gray,even
14.4,13.101531015310151,gray,gray,even
14.4,14.45679456794568,gray,gray,even
14.4,13.87568875688757,gray,gray,even
14.4,13.73658736587366,gray,gray,even
14.4,14.245542455424554,gray,gray,even
14.4,13.505835058350588,gray,gray,even
14.4,14.14479144791448,gray,gray,even
14.4,12.868828688286884,gray,gray,even
14.4,14.97679976799768,gray,gray,even
14.4,14.811048110481105,gray,gray,even
14.4,13.819138191381915,gray,gray,even
14.4,15.648256482564824,gray,gray,even
14.4,15.75030750307503,gray,gray,even
14.4,16.043460434604345,gray,gray,even
14.4,14.494494944949448,gray,gray,even
14.4,13.703437034370346,gray,gray,even
14.4,15.61380613806138,gray,gray,even
14.4,14.424294242942429,gray,gray,even
14.4,16.218962189621895,gray,gray,even
14.4,14.599795997959982,gray,gray,even
14.4,15.15750157501575,gray,gray,even
14.4,13.541585415854158,gray,gray,even
14.4,13.914039140391404,gray,gray,even
14.4,14.891648916489165,gray,gray,even
21.6,22.308873088730888,gray,gray,even
21.6,20.77550775507755,gray,gray,even
21.6,21.394963949639497,gray,gray,even
