tar_lum,mat_lum,bg_tar,bg_mat
1,0.0,gray,gray
1,7.469874698746987,gray,gray
1,1.4872148721487215,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,1.7485174851748517,gray,gray
1,2.855478554785548,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,1.5548155481554815,gray,gray
1,0.0,gray,gray
1,0.005200052000520005,gray,gray
1,0.0,gray,gray
1,0.956159561595616,gray,gray
1,0.5362553625536255,gray,gray
1,0.0,gray,gray
1,0.1924019240192402,gray,gray
1,0.16380163801638017,gray,gray
1,1.3474634746347462,gray,gray
1,0.988009880098801,gray,gray
1,0.967859678596786,gray,gray
1,1.2031620316203162,gray,gray
1,3.082330823308233,gray,gray
1,0.5700557005570056,gray,gray
1,0.08970089700897009,gray,gray
1,0.0,gray,gray
1,0.11245112451124512,gray,gray
1,0.0,gray,gray
1,0.12415124151241512,gray,gray
1,3.068680686806868,gray,gray
1,1.8128681286812869,gray,gray
1,0.8898588985889859,gray,gray
1,0.0,gray,gray
1,0.014300143001430014,gray,gray
1,0.13715137151371515,gray,gray
1,0.0,gray,gray
1,0.9334093340933409,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.5460054600546006,gray,gray
1,0.0949009490094901,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,2.6078260782607825,gray,gray
1,0.13260132601326013,gray,gray
1,0.6292062920629207,gray,gray
1,0.0,gray,gray
1,0.7163071630716307,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.5421054210542106,gray,gray
1,1.1563615636156361,gray,gray
1,0.0,gray,gray
1,0.3523035230352303,gray,gray
1,0.0,gray,gray
1,1.3052130521305214,gray,gray
1,0.0,gray,gray
1,4.55329553295533,gray,gray
1,0.7904079040790408,gray,gray
1,3.5977859778597785,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,1.8720187201872018,gray,gray
1,0.3061530615306153,gray,gray
1,0.939909399093991,gray,gray
1,0.11570115701157012,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,3.872738727387274,gray,gray
1,1.5450654506545065,gray,gray
1,0.7020070200702007,gray,gray
1,4.8119981199812,gray,gray
1,0.7988579885798858,gray,gray
1,1.019210192101921,gray,gray
1,1.907769077690777,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.15600156001560014,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.958759587595876,gray,gray
1,1.8830688306883068,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.5635556355563556,gray,gray
1,0.22880228802288022,gray,gray
1,0.0,gray,gray
5,0.45045450454504543,gray,gray
5,15.07560075600756,gray,gray
5,6.448064480644806,gray,gray
5,1.6672666726667267,gray,gray
5,2.292572925729257,gray,gray
5,3.006280062800628,gray,gray
5,2.1658216582165823,gray,gray
5,1.7218672186721866,gray,gray
5,6.971319713197132,gray,gray
5,8.998039980399804,gray,gray
5,2.4043740437404373,gray,gray
5,2.234072340723407,gray,gray
5,0.1839518395183952,gray,gray
5,0.8697086970869708,gray,gray
5,6.584565845658457,gray,gray
5,1.7218672186721866,gray,gray
5,3.073880738807388,gray,gray
5,0.07540075400754008,gray,gray
5,5.321603216032161,gray,gray
5,4.368043680436805,gray,gray
5,1.5093150931509316,gray,gray
5,3.5425354253542536,gray,gray
5,3.4710347103471033,gray,gray
5,6.158811588115881,gray,gray
5,5.391153911539115,gray,gray
5,5.346953469534696,gray,gray
5,5.855908559085591,gray,gray
5,9.378943789437894,gray,gray
5,4.447344473444734,gray,gray
5,3.2877328773287733,gray,gray
5,0.7748077480774808,gray,gray
5,3.344283442834428,gray,gray
5,2.939329393293933,gray,gray
5,3.3735337353373533,gray,gray
5,9.356843568435684,gray,gray
5,7.096770967709677,gray,gray
5,5.17470174701747,gray,gray
5,2.0813208132081322,gray,gray
5,3.097280972809728,gray,gray
5,3.4047340473404732,gray,gray
5,0.6214062140621406,gray,gray
5,5.2715527155271555,gray,gray
5,0.7449074490744907,gray,gray
5,0.963309633096331,gray,gray
5,4.391443914439145,gray,gray
5,3.299432994329943,gray,gray
5,1.941569415694157,gray,gray
5,0.005200052000520005,gray,gray
5,2.102771027710277,gray,gray
5,2.4635246352463525,gray,gray
5,1.860968609686097,gray,gray
5,8.570335703357033,gray,gray
5,3.3943339433394333,gray,gray
5,4.584495844958449,gray,gray
5,2.8892788927889277,gray,gray
5,4.784047840478404,gray,gray
5,1.2597125971259713,gray,gray
5,1.6282662826628267,gray,gray
5,0.7325573255732557,gray,gray
5,2.7287272872728727,gray,gray
5,2.852228522285223,gray,gray
5,4.381693816938169,gray,gray
5,5.75580755807558,gray,gray
5,2.4329743297432973,gray,gray
5,3.9318893188931887,gray,gray
5,0.9769597695976959,gray,gray
5,6.071710717107171,gray,gray
5,0.0,gray,gray
5,11.607816078160782,gray,gray
5,4.951749517495175,gray,gray
5,10.205752057520575,gray,gray
5,1.6776667766677666,gray,gray
5,1.4150641506415065,gray,gray
5,7.2124721247212475,gray,gray
5,3.8194381943819438,gray,gray
5,5.28650286502865,gray,gray
5,3.352083520835208,gray,gray
5,2.834028340283403,gray,gray
5,1.0874608746087462,gray,gray
5,10.625656256562566,gray,gray
5,6.565065650656506,gray,gray
5,4.7515475154751545,gray,gray
5,11.962069620696207,gray,gray
5,4.971249712497125,gray,gray
5,5.46070460704607,gray,gray
5,7.282022820228202,gray,gray
5,0.33020330203302034,gray,gray
5,2.7222272222722226,gray,gray
5,3.4521845218452185,gray,gray
5,3.036180361803618,gray,gray
5,2.889928899288993,gray,gray
5,2.3907239072390722,gray,gray
5,1.7023670236702366,gray,gray
5,5.3268032680326804,gray,gray
