tar_lum,mat_lum,bg_tar,bg_mat
0,0.01040010400104001,gray,gray
0,0.0,gray,gray
0,0.02015020150201502,gray,gray
0,0.1839518395183952,gray,gray
0,0.0,gray,gray
0,0.044850448504485045,gray,gray
0,0.0,gray,gray
0,0.12155121551215513,gray,gray
0,0.2002020020200202,gray,gray
0,0.34710347103471034,gray,gray
0,0.25805258052580526,gray,gray
0,0.04355043550435504,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.2054020540205402,gray,gray
0,0.0,gray,gray
0,0.15340153401534015,gray,gray
0,0.06760067600676006,gray,gray
0,0.29055290552905527,gray,gray
0,0.05135051350513505,gray,gray
0,0.0,gray,gray
0,0.08905089050890509,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.06175061750617506,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.6253062530625306,gray,gray
0,0.0,gray,gray
0,0.34450344503445035,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.4966049660496605,gray,gray
0,0.17485174851748517,gray,gray
0,0.03185031850318503,gray,gray
0,0.0,gray,gray
0,0.18785187851878518,gray,gray
0,0.1079010790107901,gray,gray
0,0.15925159251592516,gray,gray
0,0.13390133901339013,gray,gray
0,0.4940049400494005,gray,gray
0,0.0,gray,gray
0,0.15015150151501516,gray,gray
0,0.0,gray,gray
0,0.06825068250682507,gray,gray
0,0.2743027430274303,gray,gray
0,0.07345073450734507,gray,gray
0,0.0,gray,gray
0,0.033150331503315034,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.42705427054270545,gray,gray
0,0.14950149501495014,gray,gray
0,0.0962009620096201,gray,gray
0,0.0,gray,gray
0,0.24960249602496026,gray,gray
0,0.0,gray,gray
0,0.17355173551735517,gray,gray
0,0.11375113751137511,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.06370063700637006,gray,gray
0,0.4940049400494005,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.013000130001300013,gray,gray
0,0.2002020020200202,gray,gray
0,0.0,gray,gray
0,0.2028020280202802,gray,gray
0,0.2158021580215802,gray,gray
0,0.0,gray,gray
0,0.012350123501235013,gray,gray
0,0.4218542185421854,gray,gray
0,0.3464534645346454,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.3224032240322403,gray,gray
0,0.05655056550565506,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.15145151451514516,gray,gray
0,0.1001010010100101,gray,gray
0,0.0,gray,gray
0,0.47645476454764546,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.14690146901469014,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.0,gray,gray
0,0.5921559215592156,gray,gray
0,0.0,gray,gray
0,0.3035530355303553,gray,gray
0,0.0,gray,gray
0,0.25935259352593526,gray,gray
0,0.2827528275282753,gray,gray
0,0.11245112451124512,gray,gray
5,5.03430034300343,gray,gray
5,4.431094310943109,gray,gray
5,5.06680066800668,gray,gray
