tar_lum,mat_lum,bg_tar,bg_mat
1,0.5700557005570056,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.04745047450474505,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.3042030420304203,gray,gray
1,0.0,gray,gray
1,0.062400624006240066,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.4017040170401704,gray,gray
1,0.36725367253672536,gray,gray
1,0.007800078000780008,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.4017040170401704,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.13910139101391014,gray,gray
1,0.27170271702717025,gray,gray
1,0.14950149501495014,gray,gray
1,0.07865078650786508,gray,gray
1,0.4023540235402354,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.2158021580215802,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.18265182651826517,gray,gray
1,0.0013000130001300013,gray,gray
1,0.07020070200702007,gray,gray
1,0.14430144301443015,gray,gray
1,0.5551055510555105,gray,gray
1,0.0,gray,gray
1,0.15665156651566517,gray,gray
1,0.25610256102561024,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.15210152101521016,gray,gray
1,0.0,gray,gray
1,0.07930079300793008,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.02015020150201502,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.47190471904719045,gray,gray
1,0.0,gray,gray
1,0.35620356203562037,gray,gray
1,0.5876058760587606,gray,gray
1,0.0,gray,gray
1,0.005850058500585006,gray,gray
1,0.5057050570505705,gray,gray
1,0.44200442004420043,gray,gray
1,0.0,gray,gray
1,0.17485174851748517,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.26650266502665027,gray,gray
1,0.23075230752307524,gray,gray
1,0.026650266502665027,gray,gray
1,0.0,gray,gray
1,0.45630456304563044,gray,gray
1,0.1079010790107901,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.4303043030430304,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.001950019500195002,gray,gray
1,0.2957529575295753,gray,gray
1,0.22555225552255523,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.27885278852788525,gray,gray
1,0.0,gray,gray
1,0.06890068900689007,gray,gray
1,0.46410464104641047,gray,gray
1,0.024700247002470026,gray,gray
1,0.08450084500845008,gray,gray
1,0.08125081250812508,gray,gray
1,0.0,gray,gray
1,0.27885278852788525,gray,gray
1,0.4875048750487505,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
1,0.0,gray,gray
5,4.447344473444734,gray,gray
5,3.003680036800368,gray,gray
5,3.017980179801798,gray,gray
5,3.180481804818048,gray,gray
5,2.849628496284963,gray,gray
5,2.5675256752567526,gray,gray
5,3.8161881618816187,gray,gray
5,1.7569675696756968,gray,gray
5,3.2188321883218833,gray,gray
5,2.605876058760588,gray,gray
5,2.8925289252892528,gray,gray
5,2.5863758637586374,gray,gray
5,2.079370793707937,gray,gray
5,4.050840508405084,gray,gray
5,3.968289682896829,gray,gray
5,3.081030810308103,gray,gray
5,2.4589745897458974,gray,gray
5,1.8954189541895419,gray,gray
5,4.050190501905019,gray,gray
5,2.3270232702327025,gray,gray
5,2.984829848298483,gray,gray
5,3.4112341123411234,gray,gray
5,3.7368873688736888,gray,gray
5,3.4365843658436583,gray,gray
